familia,parametros,val_mae,val_r2,val_mape_cuota_pct,val_p90_pct,estado,seleccionado,afp,tarea
DIARIO_POLY_RIDGE,"{""alpha"": 0.01, ""interaction_only"": false}",0.003398827527644716,0.15888811705966444,0.6821895841396568,1.3940232846709497,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 0.1, ""interaction_only"": true}",0.003355875657590754,0.1755933613021996,0.6775300315977425,1.3499429667132825,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 0.1, ""interaction_only"": false}",0.0033802746394499933,0.16987236583647902,0.6783832777424539,1.3624135576176946,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 1.0, ""interaction_only"": true}",0.0033333769584979935,0.17903130736929984,0.6697175172278947,1.307286497880062,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 1.0, ""interaction_only"": false}",0.003343084728652286,0.17977745488303998,0.6683913125591195,1.3321574099334346,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 10.0, ""interaction_only"": true}",0.0033174525629974688,0.17892775862010002,0.6635111903719637,1.2806529079430684,CORRECTO,False,Integra,diario_recursivo
DIARIO_POLY_RIDGE,"{""alpha"": 10.0, ""interaction_only"": false}",0.003323738261258095,0.1791222540668399,0.6627347657622983,1.2866493046123453,CORRECTO,True,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.0005, ""gamma"": ""scale""}",0.004448956089966435,-0.2058273364408203,0.9016784984809133,1.7955901363054096,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.0005, ""gamma"": 0.1}",0.004605145221125552,-0.2548450185055331,0.924919019570548,1.7892067266481608,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": ""scale""}",0.004288092637155236,-0.14018185709772046,0.8653585525593444,1.7362660458840087,CORRECTO,True,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": 0.1}",0.004524140988919055,-0.21834878931950996,0.8996509398343069,1.7555272047271233,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.0005, ""gamma"": ""scale""}",0.005238995418929969,-0.6420121302930994,1.0468440594995725,2.1995420974977997,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.0005, ""gamma"": 0.1}",0.005365494980528243,-0.6234260498776427,1.073109087458939,2.280815874956532,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.001, ""gamma"": ""scale""}",0.005047203481360138,-0.5253002960712367,0.9951396378393994,2.164056609377046,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.001, ""gamma"": 0.1}",0.005198403407434995,-0.5260504387905665,1.033166666134339,2.154207541732696,CORRECTO,False,Integra,diario_recursivo
DIARIO_SVR_RBF,"{""C"": 10.0, ""epsilon"": 0.0005, ""gamma"": ""scale""}",0.006565853082709945,-1.5582044081152442,1.3134706773399036,2.8237417054682403,CORRECTO,False,Integra,diario_recursivo
