escenario,variante_confianza,afp,periodo_anterior,periodo_actual,salto_meses,comparacion_consecutiva,turnover_factores
principal_5pct,alta,Habitat,2021-09,2021-10,1,True,0.049842821219866724
principal_5pct,alta,Habitat,2021-10,2021-11,1,True,0.029026537140907912
principal_5pct,alta,Habitat,2021-11,2021-12,1,True,0.03485965581375404
principal_5pct,alta,Habitat,2021-12,2022-02,2,False,0.13616678883966446
principal_5pct,alta,Habitat,2022-02,2022-05,3,False,0.04171794438206114
principal_5pct,alta,Habitat,2022-05,2022-06,1,True,0.03858126763655102
principal_5pct,alta,Habitat,2022-06,2022-07,1,True,0.010666388800875691
principal_5pct,alta,Habitat,2022-07,2022-08,1,True,0.02530445305289906
principal_5pct,alta,Habitat,2022-08,2022-09,1,True,0.05648996626868546
principal_5pct,alta,Habitat,2022-09,2022-10,1,True,0.03336639933458814
principal_5pct,alta,Habitat,2022-10,2022-11,1,True,0.05747947393738445
principal_5pct,alta,Habitat,2022-11,2022-12,1,True,0.056572697060430964
principal_5pct,alta,Habitat,2022-12,2023-01,1,True,0.09519698441119813
principal_5pct,alta,Habitat,2023-01,2023-02,1,True,0.024240600347039083
principal_5pct,alta,Habitat,2023-02,2023-03,1,True,0.04486319278963747
principal_5pct,alta,Habitat,2023-03,2023-04,1,True,0.0303092549285506
principal_5pct,alta,Habitat,2023-04,2023-05,1,True,0.07217390385136994
principal_5pct,alta,Habitat,2023-05,2023-06,1,True,0.0742779028016064
principal_5pct,alta,Habitat,2023-06,2023-07,1,True,0.05416577360014456
principal_5pct,alta,Habitat,2023-07,2023-08,1,True,0.04256820940299789
principal_5pct,alta,Habitat,2023-08,2023-09,1,True,0.08415918230129245
principal_5pct,alta,Habitat,2023-09,2023-11,2,False,0.09099150229267061
principal_5pct,alta,Habitat,2023-11,2024-03,4,False,0.10347532693590245
principal_5pct,alta,Habitat,2024-03,2024-04,1,True,0.07265110246018419
principal_5pct,alta,Habitat,2024-04,2024-05,1,True,0.0345038630688233
principal_5pct,alta,Habitat,2024-05,2024-06,1,True,0.09110166085739296
principal_5pct,alta,Habitat,2024-06,2024-07,1,True,0.06758488514546851
principal_5pct,alta,Habitat,2024-07,2024-08,1,True,0.04193669830370063
principal_5pct,alta,Habitat,2024-08,2024-09,1,True,0.03494431802080182
principal_5pct,alta,Habitat,2024-09,2024-10,1,True,0.03298687295817433
principal_5pct,alta,Habitat,2024-10,2024-11,1,True,0.027434533971215213
principal_5pct,alta,Habitat,2024-11,2024-12,1,True,0.053606309223938886
principal_5pct,alta,Habitat,2024-12,2025-01,1,True,0.018411152674531136
principal_5pct,alta,Habitat,2025-01,2025-02,1,True,0.03311794332249551
principal_5pct,alta,Habitat,2025-02,2025-03,1,True,0.025212117077273007
principal_5pct,alta,Habitat,2025-03,2025-04,1,True,0.04985567077338282
principal_5pct,alta,Habitat,2025-04,2025-05,1,True,0.06385046015458272
principal_5pct,alta,Habitat,2025-05,2025-06,1,True,0.1051235669344375
principal_5pct,alta,Habitat,2025-06,2025-07,1,True,0.08010162159711212
principal_5pct,alta,Habitat,2025-07,2025-08,1,True,0.06189040850623316
principal_5pct,alta,Habitat,2025-08,2025-09,1,True,0.04060441290973458
principal_5pct,alta,Habitat,2025-09,2025-10,1,True,0.0817439258431433
principal_5pct,alta,Habitat,2025-10,2025-11,1,True,0.05069275451436631
principal_5pct,alta,Habitat,2025-11,2025-12,1,True,0.12534973708136138
principal_5pct,alta,Habitat,2025-12,2026-01,1,True,0.1302351511215797
principal_5pct,alta,Integra,2015-01,2015-02,1,True,0.05828386062524013
principal_5pct,alta,Integra,2015-02,2015-03,1,True,0.07403416688732084
principal_5pct,alta,Integra,2015-03,2015-04,1,True,0.0403965957769925
principal_5pct,alta,Integra,2015-04,2015-05,1,True,0.06062246384878588
principal_5pct,alta,Integra,2015-05,2015-06,1,True,0.02948558478823865
principal_5pct,alta,Integra,2015-06,2015-07,1,True,0.03878439786628271
principal_5pct,alta,Integra,2015-07,2015-08,1,True,0.11735593472349937
principal_5pct,alta,Integra,2015-08,2015-10,2,False,0.06679305745683578
principal_5pct,alta,Integra,2015-10,2015-11,1,True,0.06497709086305127
principal_5pct,alta,Integra,2015-11,2015-12,1,True,0.07885694055970932
principal_5pct,alta,Integra,2015-12,2016-01,1,True,0.044011868861181455
principal_5pct,alta,Integra,2016-01,2016-02,1,True,0.030411251549113685
principal_5pct,alta,Integra,2016-02,2016-03,1,True,0.03183122426149253
principal_5pct,alta,Integra,2016-03,2016-04,1,True,0.03133173616939489
principal_5pct,alta,Integra,2016-04,2016-05,1,True,0.04135867541151088
principal_5pct,alta,Integra,2016-05,2016-06,1,True,0.027112337036068267
principal_5pct,alta,Integra,2016-06,2016-07,1,True,0.03720613704798115
principal_5pct,alta,Integra,2016-07,2016-08,1,True,0.04359995424461679
principal_5pct,alta,Integra,2016-08,2016-09,1,True,0.05562122811752995
principal_5pct,alta,Integra,2016-09,2016-10,1,True,0.010015894753949796
principal_5pct,alta,Integra,2016-10,2016-12,2,False,0.10310440982405772
principal_5pct,alta,Integra,2016-12,2017-01,1,True,0.03359059652567049
principal_5pct,alta,Integra,2017-01,2017-02,1,True,0.051748917839437296
principal_5pct,alta,Integra,2017-02,2017-03,1,True,0.012403939452053897
principal_5pct,alta,Integra,2017-03,2017-04,1,True,0.008981220649710846
principal_5pct,alta,Integra,2017-04,2017-05,1,True,0.024579159500984916
principal_5pct,alta,Integra,2017-05,2017-06,1,True,0.02100625929866403
principal_5pct,alta,Integra,2017-06,2017-07,1,True,0.008674102190866572
principal_5pct,alta,Integra,2017-07,2017-08,1,True,0.02255646088566402
principal_5pct,alta,Integra,2017-08,2017-09,1,True,0.05413352371160729
principal_5pct,alta,Integra,2017-09,2017-10,1,True,0.016095469630665278
principal_5pct,alta,Integra,2017-10,2017-11,1,True,0.028704843677693978
principal_5pct,alta,Integra,2017-11,2017-12,1,True,0.022237995720925656
principal_5pct,alta,Integra,2017-12,2018-01,1,True,0.038857836509689866
principal_5pct,alta,Integra,2018-01,2018-02,1,True,0.024989617184567804
principal_5pct,alta,Integra,2018-02,2018-03,1,True,0.057437652222800666
principal_5pct,alta,Integra,2018-03,2018-04,1,True,0.025556361300330344
principal_5pct,alta,Integra,2018-04,2018-05,1,True,0.030030053521336725
principal_5pct,alta,Integra,2018-05,2018-06,1,True,0.03591543941139096
principal_5pct,alta,Integra,2018-06,2018-08,2,False,0.06402458648716353
principal_5pct,alta,Integra,2018-08,2018-09,1,True,0.09611609400633567
principal_5pct,alta,Integra,2018-09,2018-10,1,True,0.07595663356690519
principal_5pct,alta,Integra,2018-10,2018-11,1,True,0.04860711297693996
principal_5pct,alta,Integra,2018-11,2018-12,1,True,0.0649602379530454
principal_5pct,alta,Integra,2018-12,2019-02,2,False,0.10612113332652436
principal_5pct,alta,Integra,2019-02,2019-03,1,True,0.07779347482848825
principal_5pct,alta,Integra,2019-03,2019-07,4,False,0.15009533733275415
principal_5pct,alta,Integra,2019-07,2024-05,58,False,0.2574519062264198
principal_5pct,alta,Prima,2015-01,2015-02,1,True,0.036549273215525827
principal_5pct,alta,Prima,2015-02,2015-03,1,True,0.055830521922667034
principal_5pct,alta,Prima,2015-03,2015-04,1,True,0.041257338793418676
principal_5pct,alta,Prima,2015-04,2015-05,1,True,0.06378708608132065
principal_5pct,alta,Prima,2015-05,2015-06,1,True,0.04255239742089876
principal_5pct,alta,Prima,2015-06,2015-07,1,True,0.08386031818405788
principal_5pct,alta,Prima,2015-07,2015-08,1,True,0.0752459951030229
principal_5pct,alta,Prima,2015-08,2015-09,1,True,0.04688054732923363
principal_5pct,alta,Prima,2015-09,2015-10,1,True,0.05658945662015692
principal_5pct,alta,Prima,2015-10,2015-11,1,True,0.06008890271464286
principal_5pct,alta,Prima,2015-11,2015-12,1,True,0.02953211012195236
principal_5pct,alta,Prima,2015-12,2016-01,1,True,0.08085631749907499
principal_5pct,alta,Prima,2016-01,2016-02,1,True,0.04664865183933322
principal_5pct,alta,Prima,2016-02,2016-03,1,True,0.03759216286831647
principal_5pct,alta,Prima,2016-03,2016-04,1,True,0.0515473065519566
principal_5pct,alta,Prima,2016-04,2016-05,1,True,0.028172390562060137
principal_5pct,alta,Prima,2016-05,2016-06,1,True,0.03261904903811582
principal_5pct,alta,Prima,2016-06,2016-07,1,True,0.10328587502479983
principal_5pct,alta,Prima,2016-07,2016-08,1,True,0.03329903482215625
principal_5pct,alta,Prima,2016-08,2016-09,1,True,0.06930223094660835
principal_5pct,alta,Prima,2016-09,2016-10,1,True,0.034745387183206244
principal_5pct,alta,Prima,2016-10,2016-11,1,True,0.12901740150844343
principal_5pct,alta,Prima,2016-11,2016-12,1,True,0.04608060043978532
principal_5pct,alta,Prima,2016-12,2017-01,1,True,0.051614387949792895
principal_5pct,alta,Prima,2017-01,2017-02,1,True,0.02803178691289696
principal_5pct,alta,Prima,2017-02,2017-03,1,True,0.03520647265604172
principal_5pct,alta,Prima,2017-03,2017-04,1,True,0.033205927239829326
principal_5pct,alta,Prima,2017-04,2017-05,1,True,0.07138584724708877
principal_5pct,alta,Prima,2017-05,2017-06,1,True,0.07583882036924394
principal_5pct,alta,Prima,2017-06,2017-07,1,True,0.025559092360991895
principal_5pct,alta,Prima,2017-07,2017-08,1,True,0.05116779242531222
principal_5pct,alta,Prima,2017-08,2017-09,1,True,0.026964790382729552
principal_5pct,alta,Prima,2017-09,2017-10,1,True,0.044219310683569456
principal_5pct,alta,Prima,2017-10,2017-11,1,True,0.02664375004804803
principal_5pct,alta,Prima,2017-11,2017-12,1,True,0.020466614258164255
principal_5pct,alta,Prima,2017-12,2018-01,1,True,0.03947152374616681
principal_5pct,alta,Prima,2018-01,2018-02,1,True,0.03415896609543982
principal_5pct,alta,Prima,2018-02,2018-03,1,True,0.05015215141136222
principal_5pct,alta,Prima,2018-03,2018-04,1,True,0.025949882107609436
principal_5pct,alta,Prima,2018-04,2018-05,1,True,0.048927164935461835
principal_5pct,alta,Prima,2018-05,2018-06,1,True,0.04417887393642139
principal_5pct,alta,Prima,2018-06,2018-07,1,True,0.044052908561540885
principal_5pct,alta,Prima,2018-07,2018-08,1,True,0.06514208671212716
principal_5pct,alta,Prima,2018-08,2018-09,1,True,0.03269589008772818
principal_5pct,alta,Prima,2018-09,2018-10,1,True,0.015669087902927606
principal_5pct,alta,Prima,2018-10,2018-11,1,True,0.017595814095306278
principal_5pct,alta,Prima,2018-11,2018-12,1,True,0.04011741112957159
principal_5pct,alta,Prima,2018-12,2019-01,1,True,0.032119731296020845
principal_5pct,alta,Prima,2019-01,2019-02,1,True,0.03434015031091979
principal_5pct,alta,Prima,2019-02,2019-03,1,True,0.03199703937125724
principal_5pct,alta,Prima,2019-03,2019-04,1,True,0.0342966099061788
principal_5pct,alta,Prima,2019-04,2019-05,1,True,0.03641892840706991
principal_5pct,alta,Prima,2019-05,2019-06,1,True,0.02321347927861942
principal_5pct,alta,Prima,2019-06,2019-07,1,True,0.03160080676327947
principal_5pct,alta,Prima,2019-07,2019-08,1,True,0.03312813041653054
principal_5pct,alta,Prima,2019-08,2019-09,1,True,0.03716206394045196
principal_5pct,alta,Prima,2019-09,2019-10,1,True,0.03964027577665556
principal_5pct,alta,Prima,2019-10,2019-11,1,True,0.030925125335200608
principal_5pct,alta,Prima,2019-11,2019-12,1,True,0.02716938923494715
principal_5pct,alta,Prima,2019-12,2020-01,1,True,0.06883223211944013
principal_5pct,alta,Prima,2020-01,2020-02,1,True,0.06846152937968711
principal_5pct,alta,Prima,2020-02,2020-03,1,True,0.09191452334191964
principal_5pct,alta,Prima,2020-03,2020-04,1,True,0.012437401838083645
principal_5pct,alta,Prima,2020-04,2020-06,2,False,0.06015788702165201
principal_5pct,alta,Prima,2020-06,2020-07,1,True,0.0434586285877874
principal_5pct,alta,Prima,2020-07,2020-08,1,True,0.05179231874661115
principal_5pct,alta,Prima,2020-08,2020-09,1,True,0.07676639610598088
principal_5pct,alta,Prima,2020-09,2020-10,1,True,0.05817887355749758
principal_5pct,alta,Prima,2020-10,2020-11,1,True,0.027576429328001143
principal_5pct,alta,Prima,2020-11,2020-12,1,True,0.0065272718187307874
principal_5pct,alta,Prima,2020-12,2021-01,1,True,0.06217018184194503
principal_5pct,alta,Prima,2021-01,2021-02,1,True,0.027807504019844845
principal_5pct,alta,Prima,2021-02,2021-03,1,True,0.03589059376258673
principal_5pct,alta,Prima,2021-03,2021-04,1,True,0.03844803143546789
principal_5pct,alta,Prima,2021-04,2021-05,1,True,0.03609965470988376
principal_5pct,alta,Prima,2021-05,2021-06,1,True,0.039029415520230766
principal_5pct,alta,Prima,2021-06,2021-07,1,True,0.04483434740430186
principal_5pct,alta,Prima,2021-07,2021-08,1,True,0.08741641547402607
principal_5pct,alta,Prima,2021-08,2022-02,6,False,0.11188964475680219
principal_5pct,alta,Prima,2022-02,2024-08,30,False,0.21846518445445168
principal_5pct,alta,Prima,2024-08,2024-09,1,True,0.09260603304433793
principal_5pct,alta,Prima,2024-09,2024-10,1,True,0.11776539180423587
principal_5pct,alta,Prima,2024-10,2024-11,1,True,0.03885160946508407
principal_5pct,alta,Prima,2024-11,2024-12,1,True,0.09052691961709686
principal_5pct,alta,Prima,2024-12,2025-01,1,True,0.11492705214893595
principal_5pct,alta,Prima,2025-01,2025-02,1,True,0.11090642754962557
principal_5pct,alta,Prima,2025-02,2025-03,1,True,0.11278171116929965
principal_5pct,alta,Prima,2025-03,2025-05,2,False,0.0826087780299323
principal_5pct,alta,Prima,2025-05,2025-06,1,True,0.10702257858342
principal_5pct,alta,Prima,2025-06,2025-07,1,True,0.13910002377787412
principal_5pct,alta,Prima,2025-07,2025-08,1,True,0.03764096847482775
principal_5pct,alta,Prima,2025-08,2025-09,1,True,0.06946293265190007
principal_5pct,alta,Prima,2025-09,2025-11,2,False,0.06955243362880328
principal_5pct,alta,Prima,2025-11,2025-12,1,True,0.0719449848826271
principal_5pct,alta,Prima,2025-12,2026-01,1,True,0.12075906941624641
principal_5pct,alta,Profuturo,2015-01,2015-02,1,True,0.07036639491356106
principal_5pct,alta,Profuturo,2015-02,2015-03,1,True,0.02317143854684662
principal_5pct,alta,Profuturo,2015-03,2015-04,1,True,0.03976929747861982
principal_5pct,alta,Profuturo,2015-04,2015-05,1,True,0.03355204395546274
principal_5pct,alta,Profuturo,2015-05,2015-06,1,True,0.04852504387504691
principal_5pct,alta,Profuturo,2015-06,2015-07,1,True,0.04952147318183802
principal_5pct,alta,Profuturo,2015-07,2015-08,1,True,0.037021634847830415
principal_5pct,alta,Profuturo,2015-08,2015-09,1,True,0.05652531812334748
principal_5pct,alta,Profuturo,2015-09,2015-10,1,True,0.039316665243469176
principal_5pct,alta,Profuturo,2015-10,2015-11,1,True,0.002945121419165044
principal_5pct,alta,Profuturo,2015-11,2015-12,1,True,0.06173226691796781
principal_5pct,alta,Profuturo,2015-12,2016-01,1,True,0.06151148972064034
principal_5pct,alta,Profuturo,2016-01,2016-02,1,True,0.0362223390997533
principal_5pct,alta,Profuturo,2016-02,2016-03,1,True,0.07558573722529466
principal_5pct,alta,Profuturo,2016-03,2016-04,1,True,0.0867234222765473
principal_5pct,alta,Profuturo,2016-04,2016-05,1,True,0.056992773099430336
principal_5pct,alta,Profuturo,2016-05,2016-07,2,False,0.10390455786759777
principal_5pct,alta,Profuturo,2016-07,2016-08,1,True,0.04729464836501407
principal_5pct,alta,Profuturo,2016-08,2016-09,1,True,0.04772546149904133
principal_5pct,alta,Profuturo,2016-09,2016-10,1,True,0.029093903870434045
principal_5pct,alta,Profuturo,2016-10,2016-11,1,True,0.12689713043328188
principal_5pct,alta,Profuturo,2016-11,2016-12,1,True,0.0881258111005547
principal_5pct,alta,Profuturo,2016-12,2017-01,1,True,0.04557969529934112
principal_5pct,alta,Profuturo,2017-01,2017-02,1,True,0.04430202021604643
principal_5pct,alta,Profuturo,2017-02,2017-03,1,True,0.08870702418111663
principal_5pct,alta,Profuturo,2017-03,2017-04,1,True,0.07458328671141315
principal_5pct,alta,Profuturo,2017-04,2017-05,1,True,0.0780236902304833
principal_5pct,alta,Profuturo,2017-05,2017-06,1,True,0.05233802215603131
principal_5pct,alta,Profuturo,2017-06,2017-07,1,True,0.0738093514870382
principal_5pct,alta,Profuturo,2017-07,2017-08,1,True,0.08262521344131069
principal_5pct,alta,Profuturo,2017-08,2017-09,1,True,0.06476980836743103
principal_5pct,alta,Profuturo,2017-09,2017-10,1,True,0.09146657806535567
principal_5pct,alta,Profuturo,2017-10,2017-11,1,True,0.04767862109013
principal_5pct,alta,Profuturo,2017-11,2017-12,1,True,0.0704886424644751
principal_5pct,alta,Profuturo,2017-12,2018-01,1,True,0.07366937785808376
principal_5pct,alta,Profuturo,2018-01,2018-02,1,True,0.055023674462838054
principal_5pct,alta,Profuturo,2018-02,2018-03,1,True,0.05907991856694737
principal_5pct,alta,Profuturo,2018-03,2018-04,1,True,0.07441185269758716
principal_5pct,alta,Profuturo,2018-04,2018-05,1,True,0.06440664536903366
principal_5pct,alta,Profuturo,2018-05,2018-06,1,True,0.03864655525718899
principal_5pct,alta,Profuturo,2018-06,2018-07,1,True,0.03964937595260463
principal_5pct,alta,Profuturo,2018-07,2018-08,1,True,0.03228256358070272
principal_5pct,alta,Profuturo,2018-08,2018-11,3,False,0.11703483243227428
principal_5pct,alta,Profuturo,2018-11,2018-12,1,True,0.08261857595863009
principal_5pct,alta,Profuturo,2018-12,2019-02,2,False,0.11277122573341138
principal_5pct,alta,Profuturo,2019-02,2019-03,1,True,0.060428192339098005
principal_5pct,alta,Profuturo,2019-03,2019-06,3,False,0.05930837649546587
principal_5pct,alta,Profuturo,2019-06,2024-07,61,False,0.2847810589069665
principal_5pct,alta_media,Habitat,2015-01,2015-02,1,True,0.0194068472969905
principal_5pct,alta_media,Habitat,2015-02,2015-03,1,True,0.015171950425273355
principal_5pct,alta_media,Habitat,2015-03,2015-04,1,True,0.034546305451965215
principal_5pct,alta_media,Habitat,2015-04,2015-05,1,True,0.0396285893054691
principal_5pct,alta_media,Habitat,2015-05,2015-06,1,True,0.034455745130158914
principal_5pct,alta_media,Habitat,2015-06,2015-07,1,True,0.017028068428982857
principal_5pct,alta_media,Habitat,2015-07,2015-08,1,True,0.08688210179566794
principal_5pct,alta_media,Habitat,2015-08,2015-09,1,True,0.02626927410413701
principal_5pct,alta_media,Habitat,2015-09,2015-10,1,True,0.017224810450939557
principal_5pct,alta_media,Habitat,2015-10,2015-11,1,True,0.055897352603943594
principal_5pct,alta_media,Habitat,2015-11,2015-12,1,True,0.05092565518205567
principal_5pct,alta_media,Habitat,2015-12,2016-01,1,True,0.0662281252910897
principal_5pct,alta_media,Habitat,2016-01,2016-02,1,True,0.014133096437441648
principal_5pct,alta_media,Habitat,2016-02,2016-03,1,True,0.011478140779751428
principal_5pct,alta_media,Habitat,2016-03,2016-04,1,True,0.03203289695591335
principal_5pct,alta_media,Habitat,2016-04,2016-05,1,True,0.013377410178996513
principal_5pct,alta_media,Habitat,2016-05,2016-07,2,False,0.03272230629992724
principal_5pct,alta_media,Habitat,2016-07,2016-08,1,True,0.01589458619085167
principal_5pct,alta_media,Habitat,2016-08,2016-09,1,True,0.023045204348956586
principal_5pct,alta_media,Habitat,2016-09,2016-10,1,True,0.03462775385500364
principal_5pct,alta_media,Habitat,2016-10,2016-11,1,True,0.030462414969804293
principal_5pct,alta_media,Habitat,2016-11,2016-12,1,True,0.03325290223710497
principal_5pct,alta_media,Habitat,2016-12,2017-01,1,True,0.03570067969830929
principal_5pct,alta_media,Habitat,2017-01,2017-02,1,True,0.031103626171618222
principal_5pct,alta_media,Habitat,2017-02,2017-03,1,True,0.023525302477533996
principal_5pct,alta_media,Habitat,2017-03,2017-04,1,True,0.023094420702653683
principal_5pct,alta_media,Habitat,2017-04,2017-05,1,True,0.016715760643920302
principal_5pct,alta_media,Habitat,2017-05,2017-06,1,True,0.018679985281014812
principal_5pct,alta_media,Habitat,2017-06,2017-07,1,True,0.039490992220610976
principal_5pct,alta_media,Habitat,2017-07,2017-08,1,True,0.04831562223290422
principal_5pct,alta_media,Habitat,2017-08,2017-09,1,True,0.01269302318518562
principal_5pct,alta_media,Habitat,2017-09,2017-10,1,True,0.02750726698324425
principal_5pct,alta_media,Habitat,2017-10,2017-11,1,True,0.01955226313205242
principal_5pct,alta_media,Habitat,2017-11,2017-12,1,True,0.019754845020615728
principal_5pct,alta_media,Habitat,2017-12,2018-01,1,True,0.053323618778303855
principal_5pct,alta_media,Habitat,2018-01,2018-02,1,True,0.02817940167597595
principal_5pct,alta_media,Habitat,2018-02,2018-03,1,True,0.06342995349883992
principal_5pct,alta_media,Habitat,2018-03,2018-04,1,True,0.04367477114451593
