fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2023-09-25,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-26,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-27,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-28,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-09-29,Profuturo,2023-08-31,0.21669988986845123,0.4879122974003026,0.017709425034719676,0.01995526322853943,0.24471018623107013,0.01301293823664983,0.7046121872687539,0.2344093149031709,0.999999999999733
2023-10-02,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-03,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-04,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-05,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-06,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
2023-10-09,Profuturo,2023-09-30,0.23421617038104245,0.4918844812797938,0.008866612819933391,0.019547401510656474,0.2498892624813418,-0.0044039284727678185,0.7261006516608363,0.24308278320097584,1.0000000000000002
