fecha_cuota,afp,factor,corr_120,corr_250,beta_120,beta_250
2021-04-02,Prima,ret_COPX,0.4976451330363239,0.4102837080777508,0.09996587959923808,0.08754177791881633
2021-04-05,Prima,ret_COPX,0.4981994882901058,0.4106400939149947,0.09914383006310147,0.08775646056146942
2021-04-06,Prima,ret_COPX,0.5006949269296852,0.40886540545210787,0.09993037197161533,0.08749360839310692
2021-04-07,Prima,ret_COPX,0.5048127912163975,0.4071709840026945,0.10044278069276769,0.08741120571122578
2021-04-08,Prima,ret_COPX,0.5067507234201416,0.4050445981408399,0.1014825469303399,0.085402543381132
2021-04-09,Prima,ret_COPX,0.503931242853611,0.40383006626863704,0.10078473253498724,0.08526527175737122
2021-04-12,Prima,ret_COPX,0.5052603473847438,0.4075629819907228,0.10341885405251242,0.0869818002284618
2021-04-13,Prima,ret_COPX,0.5075711753721013,0.4096406937298311,0.10375054239499802,0.08739417145907341
2021-04-14,Prima,ret_COPX,0.4912327385644939,0.40609260172561346,0.09958462206442277,0.08628703077093468
2021-04-15,Prima,ret_COPX,0.48255987424440777,0.40236207333128676,0.09667216323089012,0.08502749216953254
2021-04-16,Prima,ret_COPX,0.4673758983714951,0.38979008001943144,0.09206418300333387,0.08286101602122575
2021-04-19,Prima,ret_COPX,0.47826282572390844,0.39186962742459536,0.09543905852590104,0.08442755269229546
2021-04-20,Prima,ret_COPX,0.45464035119554413,0.3747885481368225,0.09694586272358172,0.08263847396691157
2021-04-21,Prima,ret_COPX,0.4518925181020635,0.3728162323446094,0.09662990965206003,0.08217416412814318
2021-04-22,Prima,ret_COPX,0.45085286477576225,0.3746390647498013,0.09778087039739511,0.08300455170103703
2021-04-23,Prima,ret_COPX,0.471298906757671,0.3828501391785421,0.10178699269144362,0.08440842445647258
2021-04-26,Prima,ret_COPX,0.46514936835495135,0.3817318145130812,0.09892111480252182,0.0844853735257718
2021-04-27,Prima,ret_COPX,0.4607667085660722,0.3785874685265565,0.09734401119718825,0.08252826076402066
2021-04-28,Prima,ret_COPX,0.4578261870899464,0.3780543901999882,0.09518450584318543,0.08310306056976653
2021-04-29,Prima,ret_COPX,0.42280288628447343,0.3784476363293583,0.08920596802185794,0.08304640787034626
2021-04-30,Prima,ret_COPX,0.4179897794293999,0.37241072281168813,0.08751816368689654,0.08150385315312977
2021-05-03,Prima,ret_COPX,0.4223102688426626,0.36812268568768614,0.08935621612593629,0.0808832071659833
2021-05-04,Prima,ret_COPX,0.41209617513833147,0.3713164769646944,0.08735849947232652,0.08116367914497508
2021-05-05,Prima,ret_COPX,0.39769283168705727,0.37204269215865754,0.0825298715327102,0.08193731920931663
2021-05-06,Prima,ret_COPX,0.39586275766748874,0.37086229834832557,0.08198552993680149,0.0816727278130405
2021-05-07,Prima,ret_COPX,0.39837000047681026,0.37438520888422866,0.0824324751025192,0.08234906739896213
2021-05-10,Prima,ret_COPX,0.4065679992508567,0.37568432063089613,0.0842292951626323,0.08289995543777137
2021-05-11,Prima,ret_COPX,0.3999039967270719,0.3735692571629821,0.08363393674048773,0.08289108202844948
2021-05-12,Prima,ret_COPX,0.3516636515903914,0.3505606456981711,0.07329837134892095,0.07754335352128727
2021-05-13,Prima,ret_COPX,0.33845703438370817,0.35087576309314744,0.06939098522866487,0.07713048168789721
2021-05-14,Prima,ret_COPX,0.32938329348497614,0.34301642595953846,0.06863535091026489,0.07595023649533651
2021-05-17,Prima,ret_COPX,0.33179569831415684,0.34461695805172643,0.06928768237204481,0.07629258800982755
2021-05-18,Prima,ret_COPX,0.3335101834168305,0.34494603685587105,0.06950455397079044,0.07631191681075403
2021-05-19,Prima,ret_COPX,0.3522250432045709,0.352094450366937,0.07261132075687038,0.07768320347832205
2021-05-20,Prima,ret_COPX,0.34792095927412975,0.3512674177981216,0.07177945344816287,0.07765215314165035
2021-05-21,Prima,ret_COPX,0.350772039106691,0.3594834986963271,0.07263837566435978,0.077313837922878
2021-05-24,Prima,ret_COPX,0.3509013581087144,0.3604852265550722,0.07274548129562479,0.07712398079346502
2021-05-25,Prima,ret_COPX,0.34932652767221334,0.3508634958635652,0.07265812683541462,0.07324485356795786
2021-05-26,Prima,ret_COPX,0.3596606425708662,0.35267860022614606,0.07490675122396258,0.07313766350992881
2021-05-27,Prima,ret_COPX,0.3391297782893625,0.33971618983208246,0.07005758841323359,0.06994577111828594
2021-05-28,Prima,ret_COPX,0.3174390987069665,0.330367953301465,0.06826280005063534,0.06935982182945412
2021-05-31,Prima,ret_COPX,0.31477332332915975,0.2947393054617425,0.06847458637739699,0.06331476962372656
2021-06-01,Prima,ret_COPX,0.30898231868884385,0.2976814776206452,0.0671809229475864,0.06426618521737161
2021-06-02,Prima,ret_COPX,0.3065184887929018,0.29688468582509564,0.06630380668928895,0.06400589693424802
2021-06-03,Prima,ret_COPX,0.2845586155776486,0.2829733351159078,0.06129454454528843,0.06069595105339517
2021-06-04,Prima,ret_COPX,0.29690410819442414,0.2950226985904332,0.0649294010751759,0.06357143476755993
2021-06-07,Prima,ret_COPX,0.3194066103787873,0.31025351894625175,0.07369731549138167,0.06893629903467118
2021-06-08,Prima,ret_COPX,0.31931716285228723,0.3112813533389721,0.07369017338877912,0.06916308404883151
2021-06-09,Prima,ret_COPX,0.2798507041947169,0.2872024677166069,0.06962105592773292,0.06728086656620424
2021-06-10,Prima,ret_COPX,0.2578137814985142,0.2692567926523658,0.06563167518792912,0.06392314337130967
2021-06-11,Prima,ret_COPX,0.25216019932489825,0.2605061903756362,0.0644244048069393,0.061701682184907417
2021-06-14,Prima,ret_COPX,0.25232795980281103,0.2651251697941894,0.06431675426305597,0.0627520934139066
2021-06-15,Prima,ret_COPX,0.25571101237269733,0.2702141014399218,0.06438106534684888,0.06361929350714524
2021-06-16,Prima,ret_COPX,0.25545483279333925,0.27249205461106474,0.06383486608435637,0.0639095955925755
2021-06-17,Prima,ret_COPX,0.2687467389980447,0.2826164758531388,0.06658623559551147,0.0661345910115035
2021-06-18,Prima,ret_COPX,0.2693149975842807,0.2837827915446308,0.06663638609812403,0.0663261522594046
2021-06-21,Prima,ret_COPX,0.27105354689929645,0.2841732457863368,0.06645673447896698,0.06612578076628953
2021-06-22,Prima,ret_COPX,0.2659420410968322,0.28495391214612337,0.06543561685551273,0.06616165340591573
2021-06-23,Prima,ret_COPX,0.2625342007180332,0.2864505203815242,0.0643545586244792,0.06604885530672633
2021-06-24,Prima,ret_COPX,0.25816597959437415,0.28638794313250066,0.06378155311534904,0.06605994330878631
2021-06-25,Prima,ret_COPX,0.26530785032317195,0.2875812703954913,0.06535467189122496,0.06643695021040062
2021-06-28,Prima,ret_COPX,0.29288710382329713,0.2946866896294874,0.07349854963667353,0.06811561172009245
2021-06-29,Prima,ret_COPX,0.2921487755468101,0.29468887613371497,0.07362454690505632,0.06801571584809184
2021-06-30,Prima,ret_COPX,0.2956162896859699,0.29454893751121775,0.07461701869411372,0.06779100271092085
2021-07-01,Prima,ret_COPX,0.295436421980992,0.29765334188006715,0.07431094464679053,0.06854228911836077
2021-07-02,Prima,ret_COPX,0.28985929622272,0.2982221717044606,0.07314341641478285,0.06860445067633833
2021-07-05,Prima,ret_COPX,0.28894359681143134,0.295326189069746,0.07298763232238326,0.06810437877732423
2021-07-06,Prima,ret_COPX,0.2893619889709697,0.29544520024249915,0.07303787008819448,0.06817362895623383
2021-07-07,Prima,ret_COPX,0.2810355034076037,0.29400706099742396,0.07009106956135516,0.06736869223511015
2021-07-08,Prima,ret_COPX,0.2865182116900413,0.2996357335651378,0.07138957248052541,0.06844481369523696
2021-07-09,Prima,ret_COPX,0.2907355278990666,0.30126638511274284,0.07208799926670476,0.06837507037325224
2021-07-12,Prima,ret_COPX,0.2980136218233812,0.3014218729545196,0.07355139793567111,0.06830939169570632
2021-07-13,Prima,ret_COPX,0.30006759605967925,0.30161513876276913,0.07423004111019613,0.06845867643216615
2021-07-14,Prima,ret_COPX,0.2742704959142255,0.3052761018224473,0.06771867160291158,0.06944295481321928
2021-07-15,Prima,ret_COPX,0.2799221328683376,0.30541661324117836,0.06964212441590843,0.06958265673895034
2021-07-16,Prima,ret_COPX,0.28883496964480887,0.31531783547252124,0.07223075033705474,0.07182763675737723
2021-07-19,Prima,ret_COPX,0.2768861616745023,0.3164125340907956,0.06867818860673178,0.07134391671692446
2021-07-20,Prima,ret_COPX,0.28268296211123184,0.31624735124282627,0.06982235511091103,0.07128984485585789
2021-07-21,Prima,ret_COPX,0.30308559456820544,0.3262951509892223,0.07244495764059986,0.0725621545723623
2021-07-22,Prima,ret_COPX,0.30303764022374907,0.3262579592307467,0.07244095059819822,0.0725959675137955
2021-07-23,Prima,ret_COPX,0.29975316267193064,0.32074254819556064,0.07191197071392977,0.07166358496978581
2021-07-26,Prima,ret_COPX,0.2896221597470095,0.3198471146703606,0.0695245128319094,0.07154306175015941
2021-07-27,Prima,ret_COPX,0.2862301692781895,0.3182455617430718,0.06789878201109983,0.07121543688898883
2021-07-28,Prima,ret_COPX,0.28524493516123534,0.3192481695936829,0.06765044165303317,0.07148350261521783
2021-07-29,Prima,ret_COPX,0.289018686916682,0.32136426567403437,0.06832316484500751,0.07182459990310636
2021-07-30,Prima,ret_COPX,0.28473169596552855,0.3196167327714754,0.06676752908463825,0.07107462732336425
2021-08-02,Prima,ret_COPX,0.28544603928673423,0.32006615853960285,0.06683597003596929,0.0711474781143471
2021-08-03,Prima,ret_COPX,0.27202689333474006,0.3098033006266113,0.06305111892697168,0.06899407977978633
2021-08-04,Prima,ret_COPX,0.2716633875871336,0.3050624722093339,0.06298822456126783,0.06765878359292889
2021-08-05,Prima,ret_COPX,0.2681027710399725,0.3017328895587815,0.06186145772725205,0.06688936904284032
2021-08-06,Prima,ret_COPX,0.2697279751627319,0.3012489496436681,0.06347254346440537,0.06672257820662618
2021-08-09,Prima,ret_COPX,0.27291739312176155,0.303327431971059,0.06408978074180198,0.06717658776453739
2021-08-10,Prima,ret_COPX,0.26624816786560374,0.29704282198623083,0.06279750691212858,0.06599617288822361
2021-08-11,Prima,ret_COPX,0.26363100380865273,0.2964832877275739,0.061839014852432345,0.06570484466105224
2021-08-12,Prima,ret_COPX,0.260953683812202,0.29995378130234324,0.061928451135504076,0.06653800537314047
2021-08-13,Prima,ret_COPX,0.2443309512214612,0.3011626396125033,0.058816565171327016,0.06682332040311317
2021-08-16,Prima,ret_COPX,0.24186447317490517,0.30097747019738275,0.058025971754529046,0.06657759476065514
2021-08-17,Prima,ret_COPX,0.2521755515515058,0.3144512900987325,0.06005058951690064,0.06940254596166978
2021-08-18,Prima,ret_COPX,0.2598864812984248,0.31861962866634075,0.06224072131243854,0.07074573051421773
2021-08-19,Prima,ret_COPX,0.254066257752034,0.32579576726119996,0.06163510498212029,0.07201329760744492
2021-08-20,Prima,ret_COPX,0.25744923419138616,0.3261350436567431,0.06286319652011568,0.07203970760502224
2021-08-23,Prima,ret_COPX,0.27349646976270303,0.3331440088604647,0.06672423943884186,0.07410612881524264
2021-08-24,Prima,ret_COPX,0.30252540003348205,0.3620663587945165,0.07624059366041278,0.08219701259958238
2021-08-25,Prima,ret_COPX,0.30109046553966984,0.3608439484366866,0.07616858850620815,0.08208755994895861
2021-08-26,Prima,ret_COPX,0.29208503944922604,0.362661849085852,0.07486429096157361,0.08242285333181455
2021-08-27,Prima,ret_COPX,0.3005353415754458,0.3647707109425083,0.07638035957980037,0.08353810900663823
2021-08-30,Prima,ret_COPX,0.2974677816331575,0.3629273038273228,0.0758323142490544,0.08332753273704087
2021-08-31,Prima,ret_COPX,0.29101255161674133,0.3588404732667337,0.07588364357093251,0.08360553516271019
2021-09-01,Prima,ret_COPX,0.2886214971099519,0.3562706683716312,0.07535100147705656,0.08281275039143304
2021-09-02,Prima,ret_COPX,0.28777014421690145,0.3563404307590406,0.07524313307882989,0.08277773876278487
2021-09-03,Prima,ret_COPX,0.28876544398642684,0.35706016407942276,0.07553945951640671,0.08288122131349379
2021-09-06,Prima,ret_COPX,0.2888025970553869,0.3566562617782367,0.0756440705104121,0.08276436057757453
2021-09-07,Prima,ret_COPX,0.28319860570137223,0.3566994907143472,0.07458723830520099,0.0827506303464907
2021-09-08,Prima,ret_COPX,0.2788205434339925,0.35283923329013156,0.07281957965923977,0.08204817341427327
2021-09-09,Prima,ret_COPX,0.2777016940701955,0.35199094916113444,0.07253803174536981,0.08187922650354759
2021-09-10,Prima,ret_COPX,0.2763704793634823,0.3550506855597548,0.07316707396310826,0.08335432537519336
2021-09-13,Prima,ret_COPX,0.2799130505082136,0.35588627465782086,0.07475921832747441,0.0839843968486935
2021-09-14,Prima,ret_COPX,0.277367246468869,0.355180567282646,0.0742994145534803,0.08397189080000236
2021-09-15,Prima,ret_COPX,0.2810641629858782,0.3553493026020242,0.07503942889735728,0.0837738681213304
2021-09-16,Prima,ret_COPX,0.2856574845998952,0.36007375797493457,0.07556276899098413,0.08454245169343719
2021-09-17,Prima,ret_COPX,0.2828062123517954,0.3577157473660452,0.07433441621039981,0.08353950564372951
2021-09-20,Prima,ret_COPX,0.2910987239793679,0.36307865415451696,0.07540941711747728,0.08421437279820994
2021-09-21,Prima,ret_COPX,0.28911867525918683,0.36315098704196364,0.07481315178615355,0.08423715909637186
2021-09-22,Prima,ret_COPX,0.29077083303113155,0.36523108571545215,0.0754071919250842,0.08478136029370584
2021-09-23,Prima,ret_COPX,0.29401517724039306,0.3684728343312551,0.07629197300994486,0.08595799447728124
2021-09-24,Prima,ret_COPX,0.29421172979055266,0.3694204434605174,0.07646962793552543,0.08623758826471453
2021-09-27,Prima,ret_COPX,0.2894821623496444,0.3708637933417516,0.0746985574962953,0.0867184589045636
2021-09-28,Prima,ret_COPX,0.29119869119943304,0.37146508863899824,0.07556514672180087,0.0874169479039906
2021-09-29,Prima,ret_COPX,0.2972002153512758,0.37478761910119673,0.07772413439320558,0.08801991712985231
2021-09-30,Prima,ret_COPX,0.30019494945443764,0.3741796843033802,0.07921305225113431,0.08807802974796569
2021-10-01,Prima,ret_COPX,0.3020248494800184,0.37887274457107933,0.07970008826291165,0.08940985561748273
2021-10-04,Prima,ret_COPX,0.295593408365898,0.37891684998571723,0.07770746195675562,0.08911413127990428
2021-10-05,Prima,ret_COPX,0.30427141846413447,0.3788698656558122,0.07735408027165012,0.08907819665909505
2021-10-06,Prima,ret_COPX,0.3071003778289398,0.3788803993736623,0.07813013598353465,0.0889701227607895
2021-10-07,Prima,ret_COPX,0.3075453870840217,0.38059066547513626,0.07861880480832337,0.09023893186380519
2021-10-08,Prima,ret_COPX,0.30032172809349383,0.37982393434317957,0.07721442584185546,0.09017419393761679
2021-10-11,Prima,ret_COPX,0.2972250141082201,0.3795897400170035,0.07623481905949364,0.0900993913299646
2021-10-12,Prima,ret_COPX,0.2976611257689192,0.37918692461397563,0.07722764452453498,0.09004750498820176
2021-10-13,Prima,ret_COPX,0.2905189748623533,0.37041391578330884,0.07453404827322564,0.08810080350204458
2021-10-14,Prima,ret_COPX,0.3092772586340451,0.37067423316144305,0.07812429230298999,0.08805259469199367
2021-10-15,Prima,ret_COPX,0.3148479738257942,0.3624830118648947,0.08132089667377797,0.08672918361620967
2021-10-18,Prima,ret_COPX,0.3205817412829671,0.3638729676542492,0.08280985902802812,0.08749782950887618
2021-10-19,Prima,ret_COPX,0.3244105437047904,0.36301868848549856,0.08449663046960487,0.08741842826256349
2021-10-20,Prima,ret_COPX,0.32284402408820256,0.362619022224162,0.08529622257524393,0.08760974166758935
2021-10-21,Prima,ret_COPX,0.3259469322285529,0.36000472621561025,0.08551165665175062,0.08678449247339853
2021-10-22,Prima,ret_COPX,0.31797403472635544,0.3629978454436063,0.0840181286586296,0.08753086822500906
2021-10-25,Prima,ret_COPX,0.31712197097941375,0.35713295763677205,0.08424510862765555,0.08583348966414923
2021-10-26,Prima,ret_COPX,0.31850800582164535,0.3567323915891178,0.08395658039813894,0.0858677173240967
2021-10-27,Prima,ret_COPX,0.36064743011642936,0.3608229640252541,0.09569391481360859,0.08591264734505753
2021-10-28,Prima,ret_COPX,0.36168095970471104,0.35935993821094897,0.09692264602786659,0.08541372022088584
2021-10-29,Prima,ret_COPX,0.36728213588139547,0.36075866297741394,0.09745397145077306,0.08565067018234236
2021-11-01,Prima,ret_COPX,0.3646631035533249,0.3654027504326197,0.09670438883939778,0.08669233860341925
2021-11-02,Prima,ret_COPX,0.36321662626197315,0.363076637246117,0.09621315893689414,0.086343867728588
2021-11-03,Prima,ret_COPX,0.35404793736923384,0.3558569125920071,0.09495729929086773,0.08441350802591938
2021-11-04,Prima,ret_COPX,0.354631793237441,0.35704229679223076,0.09512281028529282,0.08473634231830442
2021-11-05,Prima,ret_COPX,0.3507201068529325,0.35499442550382493,0.09414022563348524,0.08446803044645615
2021-11-08,Prima,ret_COPX,0.34915087656268884,0.3565766221432637,0.09312975196413685,0.0846468588016149
2021-11-09,Prima,ret_COPX,0.3475006741408625,0.35292013638386033,0.09243315496333886,0.08364434524733712
2021-11-10,Prima,ret_COPX,0.34826627122088755,0.3536847030692856,0.09235793607659798,0.08369593260017735
2021-11-11,Prima,ret_COPX,0.37494427743935366,0.35132270025745327,0.09944769852559185,0.08266148030029496
2021-11-12,Prima,ret_COPX,0.39096171906323357,0.3514473295737255,0.10080259735624174,0.0827259475840883
2021-11-15,Prima,ret_COPX,0.39549667723800325,0.3522553390008705,0.10108899006698616,0.08288841260117474
2021-11-16,Prima,ret_COPX,0.39885983621442145,0.35460169756827375,0.10209542998621962,0.0834926842220036
2021-11-17,Prima,ret_COPX,0.4002976121252387,0.35705766611486706,0.1026416714314764,0.0840567592581863
2021-11-18,Prima,ret_COPX,0.4209042491602976,0.3546756716146411,0.10881927300531886,0.08359038922805244
2021-11-19,Prima,ret_COPX,0.4081242910008723,0.3539299986027233,0.10445129118751703,0.0834631307588951
2021-11-22,Prima,ret_COPX,0.3929368080338886,0.3555811419708266,0.09705640123071077,0.08422574690898221
2021-11-23,Prima,ret_COPX,0.39296966148236334,0.35495450051999816,0.09672415296222114,0.08412240410863356
2021-11-24,Prima,ret_COPX,0.4569084916167763,0.35831925605615156,0.10237728893774044,0.0849536739750132
2021-11-25,Prima,ret_COPX,0.4930456676368399,0.3582113759735712,0.10716012440301512,0.0849403388549231
2021-11-26,Prima,ret_COPX,0.4917350317611273,0.35682993271018787,0.1086629226136129,0.08507831290303483
2021-11-29,Prima,ret_COPX,0.49536867005976837,0.35967369697795676,0.10874720640617438,0.08555559756718834
2021-11-30,Prima,ret_COPX,0.49596597174532414,0.35825419566051087,0.1111456244123115,0.08550360417069316
2021-12-01,Prima,ret_COPX,0.4938882223746688,0.35956291905345533,0.1147452342781672,0.0866524955178816
