id_cluster,fuente,periodo,archivo,fingerprint_vector,numero_filas,filas_excel,fila_conservada,monto_vector_total,prioridades
hoja3_000687,hoja3,2016-12,CA-0001-di2016.XLS,0.0|3724.388843|0.0|0.0,2,548 | 549,548,3724.3888427134,10.14 | 10.04
hoja3_000688,hoja3,2016-12,CA-0001-di2016.XLS,0.0|0.0|47872.968016|0.0,2,552 | 553,552,47872.9680161019,10.06 | 10.04
hoja3_000689,hoja3,2016-12,CA-0001-di2016.XLS,0.0|9725.17876|0.0|0.0,2,554 | 555,554,9725.1787600741,10.10 | 10.04
hoja3_000690,hoja3,2016-12,CA-0001-di2016.XLS,0.0|16553.147309|0.0|0.0,2,556 | 557,556,16553.1473085837,10.06 | 10.04
hoja3_000691,hoja3,2016-12,CA-0001-di2016.XLS,0.0|0.0|0.0|19048.294309,2,562 | 563,562,19048.2943089072,10.08 | 10.04
hoja3_000692,hoja3,2016-12,CA-0001-di2016.XLS,0.0|5199.538727|0.0|0.0,2,584 | 585,584,5199.5387267362,10.08 | 10.04
hoja3_000693,hoja3,2016-12,CA-0001-di2016.XLS,0.0|8562.577338|0.0|0.0,2,586 | 587,586,8562.577338446199,10.15 | 10.04
hoja3_000694,hoja3,2017-01,CA-0001-en2017.XLS,0.0|10006.11112|0.0|0.0,2,17 | 19,19,10006.11112,10.10 | 10.11
hoja3_000695,hoja3,2017-01,CA-0001-en2017.XLS,9.020039|37393.969781|31948.842837|1768.964948,2,110 | 112,110,71120.797605445,10.12 | 10.03
hoja3_000696,hoja3,2017-01,CA-0001-en2017.XLS,0.0|18384.899869|44569.451707|20056.252935,2,230 | 231,230,83010.6045111116,10.15 | 10.05
hoja3_000697,hoja3,2017-01,CA-0001-en2017.XLS,1562.950838|0.0|0.0|0.0,2,265 | 267,267,1562.950838394,10.14 | 10.15
hoja3_000698,hoja3,2017-01,CA-0001-en2017.XLS,0.0|4936.010115|0.0|0.0,2,358 | 359,358,4936.0101154856,10.06 | 10.03
hoja3_000699,hoja3,2017-01,CA-0001-en2017.XLS,0.0|2639.534928|0.0|0.0,2,365 | 366,365,2639.53492831,10.05 | 10.03
hoja3_000700,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|3690.917869|0.0,2,386 | 388,388,3690.91786925,10.03 | 10.15
hoja3_000701,hoja3,2017-01,CA-0001-en2017.XLS,0.0|9646.550076|0.0|0.0,2,405 | 406,405,9646.550075855,10.05 | 10.03
hoja3_000702,hoja3,2017-01,CA-0001-en2017.XLS,0.0|10047.231884|0.0|0.0,2,407 | 408,407,10047.231883920002,10.07 | 10.03
hoja3_000703,hoja3,2017-01,CA-0001-en2017.XLS,0.0|5199.803337|0.0|0.0,2,409 | 410,409,5199.8033368100005,10.05 | 10.03
hoja3_000704,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|25611.285589,2,426 | 427,426,25611.285588917,10.12 | 10.04
hoja3_000705,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|28742.318693,2,430 | 431,430,28742.318693062,10.07 | 10.04
hoja3_000706,hoja3,2017-01,CA-0001-en2017.XLS,0.0|16240.112579|0.0|16240.112579,2,432 | 433,432,32480.225158869,10.12 | 10.04
hoja3_000707,hoja3,2017-01,CA-0001-en2017.XLS,0.0|13456.671743|17942.218058|0.0,2,434 | 435,434,31398.8898008578,10.06 | 10.04
hoja3_000708,hoja3,2017-01,CA-0001-en2017.XLS,0.0|25586.184386|24962.038885|13729.061899,2,436 | 437,436,64277.2851696274,10.09 | 10.04
hoja3_000709,hoja3,2017-01,CA-0001-en2017.XLS,0.0|2821.4767|0.0|2821.4767,2,446 | 447,446,5642.9534003586,10.13 | 10.04
hoja3_000710,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|20994.281242|11546.788091,2,448 | 449,448,32541.069332757997,10.15 | 10.04
hoja3_000711,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|11675.639285|0.0,2,452 | 453,452,11675.6392847875,10.12 | 10.04
hoja3_000712,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|7973.49394,2,462 | 463,462,7973.493940468699,10.08 | 10.04
hoja3_000713,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|4793.75167,2,464 | 465,464,4793.7516700694005,10.15 | 10.04
hoja3_000714,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|4875.798901,2,473 | 474,473,4875.7989009822,10.15 | 10.04
hoja3_000715,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|8751.079499|6384.405718,2,483 | 484,483,15135.4852167438,10.14 | 10.04
hoja3_000716,hoja3,2017-01,CA-0001-en2017.XLS,0.0|2472.481663|0.0|2472.481663,2,485 | 486,485,4944.9633259982,10.08 | 10.04
hoja3_000717,hoja3,2017-01,CA-0001-en2017.XLS,0.0|18964.317867|0.0|5297.294435,2,487 | 488,487,24261.612302092504,10.08 | 10.04
hoja3_000718,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|30477.514841,2,489 | 490,489,30477.5148413558,10.09 | 10.04
hoja3_000719,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|78175.282002|0.0,2,501 | 502,501,78175.2820018404,10.11 | 10.04
hoja3_000720,hoja3,2017-01,CA-0001-en2017.XLS,0.0|21691.875774|0.0|16630.446711,2,505 | 506,505,38322.3224850854,10.14 | 10.04
hoja3_000721,hoja3,2017-01,CA-0001-en2017.XLS,0.0|57711.598753|0.0|0.0,2,523 | 524,523,57711.598752904494,10.10 | 10.04
hoja3_000722,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|57829.95233|0.0,2,527 | 528,527,57829.952330097694,10.09 | 10.04
hoja3_000723,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|27536.162953,2,537 | 538,537,27536.1629529081,10.10 | 10.04
hoja3_000724,hoja3,2017-01,CA-0001-en2017.XLS,0.0|34940.416196|0.0|28101.202191,2,543 | 544,543,63041.618387594004,10.14 | 10.04
hoja3_000725,hoja3,2017-01,CA-0001-en2017.XLS,0.0|3630.585309|0.0|0.0,2,545 | 546,545,3630.5853085229,10.14 | 10.04
hoja3_000726,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|46667.225603|0.0,2,549 | 550,549,46667.2256025816,10.06 | 10.04
hoja3_000727,hoja3,2017-01,CA-0001-en2017.XLS,0.0|9480.237596|0.0|0.0,2,551 | 552,551,9480.2375960722,10.10 | 10.04
hoja3_000728,hoja3,2017-01,CA-0001-en2017.XLS,0.0|16136.234955|0.0|0.0,2,553 | 554,553,16136.2349546119,10.06 | 10.04
hoja3_000729,hoja3,2017-01,CA-0001-en2017.XLS,0.0|0.0|0.0|21247.781135,2,559 | 560,559,21247.7811346366,10.08 | 10.04
hoja3_000730,hoja3,2017-01,CA-0001-en2017.XLS,0.0|5068.581641|0.0|0.0,2,581 | 582,581,5068.5816410703,10.08 | 10.04
hoja3_000731,hoja3,2017-01,CA-0001-en2017.XLS,0.0|8346.91779|0.0|0.0,2,583 | 584,583,8346.9177899816,10.15 | 10.04
hoja3_000732,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|10048.88896|0.0|0.0,2,17 | 19,19,10048.88896,10.10 | 10.11
hoja3_000733,hoja3,2017-02,CA-0001-fe2017.XLS,11902.805349|0.0|0.0|0.0,2,53 | 55,55,11902.8053491485,10.10 | 10.11
hoja3_000734,hoja3,2017-02,CA-0001-fe2017.XLS,1875.637849|33256.693149|16504.786796|1573.246297,2,114 | 116,114,53210.3640903,10.12 | 10.03
hoja3_000735,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|18331.496246|44439.988386|19997.994442,2,234 | 235,234,82769.4790737609,10.15 | 10.05
hoja3_000736,hoja3,2017-02,CA-0001-fe2017.XLS,1576.053804|0.0|0.0|0.0,2,269 | 271,271,1576.0538042661,10.14 | 10.15
hoja3_000737,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|4979.598256|0.0|0.0,2,360 | 361,360,4979.5982557458,10.06 | 10.03
hoja3_000738,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|2404.492545|0.0|0.0,2,367 | 368,367,2404.49254542,10.05 | 10.03
hoja3_000739,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|10153.883346|0.0|0.0,2,407 | 408,407,10153.88334561,10.05 | 10.03
hoja3_000740,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|10816.828308|0.0|0.0,2,409 | 410,409,10816.828308,10.07 | 10.03
hoja3_000741,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|5550.653626|0.0|0.0,2,411 | 412,411,5550.65362596,10.05 | 10.03
hoja3_000742,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|25520.586101,2,428 | 429,428,25520.5861006579,10.12 | 10.04
hoja3_000743,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|28159.629438,2,432 | 433,432,28159.629438205106,10.07 | 10.04
hoja3_000744,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|15910.878609|0.0|15910.878609,2,434 | 435,434,31821.7572174054,10.12 | 10.04
hoja3_000745,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|13417.583414|17890.100317|0.0,2,436 | 437,436,31307.6837304992,10.06 | 10.04
hoja3_000746,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|25511.862798|24889.530287|13689.182343,2,438 | 439,438,64090.5754282693,10.09 | 10.04
hoja3_000747,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|2813.281003|0.0|2813.281003,2,448 | 449,448,5626.562005372,10.13 | 10.04
hoja3_000748,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|20933.298006|11513.247505,2,450 | 451,450,32446.5455111218,10.15 | 10.04
hoja3_000749,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|11641.724418|0.0,2,454 | 455,454,11641.7244175789,10.12 | 10.04
hoja3_000750,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|7811.848344,2,464 | 465,464,7811.8483442176,10.08 | 10.04
hoja3_000751,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|4779.826998,2,466 | 467,466,4779.8269977362,10.15 | 10.04
hoja3_000752,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|4748.46939,2,475 | 476,475,4748.469389521,10.15 | 10.04
hoja3_000753,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|8584.434193|6434.643956,2,485 | 486,485,15019.078149153,10.14 | 10.04
hoja3_000754,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|2465.29971|0.0|2465.29971,2,487 | 488,487,4930.599420908,10.08 | 10.04
hoja3_000755,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|17997.074286|0.0|5027.115191,2,489 | 490,489,23024.189476908505,10.08 | 10.04
hoja3_000756,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|30131.578079,2,491 | 492,491,30131.5780789615,10.09 | 10.04
hoja3_000757,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|77948.20199|0.0,2,503 | 504,503,77948.2019899103,10.11 | 10.04
hoja3_000758,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|21628.866197|0.0|16582.139344,2,507 | 508,507,38211.00554161861,10.14 | 10.04
hoja3_000759,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|57543.96072|0.0|0.0,2,525 | 526,525,57543.96071952971,10.10 | 10.04
hoja3_000760,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|57661.970509|0.0,2,529 | 530,529,57661.9705086222,10.09 | 10.04
hoja3_000761,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|29135.168188,2,539 | 540,539,29135.1681884921,10.10 | 10.04
hoja3_000762,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|41173.793635|0.0|32779.050232,2,545 | 546,545,73952.8438664219,10.14 | 10.04
hoja3_000763,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|3620.039349|0.0|0.0,2,547 | 548,547,3620.0393490577,10.14 | 10.04
hoja3_000764,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|46531.668763|0.0,2,551 | 552,551,46531.6687631917,10.06 | 10.04
hoja3_000765,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|9452.699832|0.0|0.0,2,553 | 554,553,9452.699832072,10.10 | 10.04
hoja3_000766,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|16089.363152|0.0|0.0,2,555 | 556,555,16089.3631515026,10.06 | 10.04
hoja3_000767,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|0.0|0.0|21186.061544,2,561 | 562,561,21186.0615441217,10.08 | 10.04
hoja3_000768,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|5053.858655|0.0|0.0,2,583 | 584,583,5053.8586551078,10.08 | 10.04
hoja3_000769,hoja3,2017-02,CA-0001-fe2017.XLS,0.0|8322.672042|0.0|0.0,2,585 | 586,585,8322.6720419294,10.15 | 10.04
hoja3_000770,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|10096.25014|0.0|0.0,2,17 | 19,19,10096.25014,10.10 | 10.11
hoja3_000771,hoja3,2017-03,CA-0001-ma2017.XLS,1242.082231|32423.930556|3841.648263|1533.8515,2,116 | 118,116,39041.51254976,10.12 | 10.03
hoja3_000772,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|25451.56506|61700.765097|27765.342828,2,241 | 242,241,114917.67298495231,10.15 | 10.05
hoja3_000773,hoja3,2017-03,CA-0001-ma2017.XLS,1624.125981|0.0|0.0|0.0,2,276 | 278,278,1624.1259809052,10.14 | 10.15
hoja3_000774,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|4939.23308|0.0|0.0,2,361 | 362,361,4939.233080319999,10.06 | 10.03
hoja3_000775,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|2567.58944|0.0|0.0,2,364 | 365,364,2567.58943952,10.05 | 10.03
hoja3_000776,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|10237.822802|0.0|0.0,2,404 | 405,404,10237.82280192,10.05 | 10.03
hoja3_000777,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|8995.154469|0.0|0.0,2,406 | 407,406,8995.154469280002,10.07 | 10.03
hoja3_000778,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|4853.506278|0.0|0.0,2,408 | 409,408,4853.50627776,10.05 | 10.03
hoja3_000779,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|25418.8481,2,431 | 432,431,25418.8481002566,10.12 | 10.04
hoja3_000780,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|28227.212572,2,435 | 436,435,28227.2125716562,10.07 | 10.04
hoja3_000781,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|15949.06473|0.0|15949.06473,2,437 | 438,437,31898.1294604916,10.12 | 10.04
hoja3_000782,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|13364.094121|17818.781303|0.0,2,439 | 440,439,31182.8754236925,10.06 | 10.04
hoja3_000783,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|25410.159574|24790.307995|13634.610319,2,441 | 442,441,63835.077887463594,10.09 | 10.04
hoja3_000784,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|2681.42213|0.0|2681.42213,2,451 | 452,451,5362.8442591806,10.13 | 10.04
hoja3_000785,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|22027.13694|12114.858128,2,453 | 454,453,34141.995068051096,10.15 | 10.04
hoja3_000786,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|11595.314599|0.0,2,457 | 458,457,11595.3145992936,10.12 | 10.04
hoja3_000787,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|7830.596787,2,465 | 466,465,7830.5967865686,10.08 | 10.04
hoja3_000788,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|4760.772183,2,467 | 468,467,4760.7721829645,10.15 | 10.04
hoja3_000789,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|4729.539582,2,476 | 477,476,4729.539582080501,10.15 | 10.04
hoja3_000790,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|8118.995719|6450.087107,2,486 | 487,486,14569.0828254405,10.14 | 10.04
hoja3_000791,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|2455.471775|0.0|2455.471775,2,488 | 489,488,4910.9435507848,10.08 | 10.04
hoja3_000792,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|17925.328819|0.0|5007.07456,2,490 | 491,490,22932.4033796378,10.08 | 10.04
hoja3_000793,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|30011.458326,2,492 | 493,492,30011.458325810203,10.09 | 10.04
hoja3_000794,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|77637.460921|0.0,2,504 | 505,504,77637.46092095331,10.11 | 10.04
hoja3_000795,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|21542.642566|0.0|16516.034526,2,508 | 509,508,38058.6770926639,10.14 | 10.04
hoja3_000796,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|54305.318266|0.0|0.0,2,526 | 527,526,54305.3182657119,10.10 | 10.04
hoja3_000797,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|57432.100648|0.0,2,530 | 531,530,57432.1006476556,10.09 | 10.04
hoja3_000798,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|29205.092616,2,540 | 541,540,29205.092615733694,10.10 | 10.04
hoja3_000799,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|41009.65401|0.0|32648.376312,2,546 | 547,546,73658.03032141618,10.14 | 10.04
hoja3_000800,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|3208.140523|0.0|0.0,2,548 | 549,548,3208.1405234588,10.14 | 10.04
hoja3_000801,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|46346.16993|0.0,2,552 | 553,552,46346.1699303424,10.06 | 10.04
hoja3_000802,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|10290.706615|0.0|0.0,2,554 | 555,554,10290.7066149101,10.10 | 10.04
hoja3_000803,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|16025.222789|0.0|0.0,2,556 | 557,556,16025.2227893531,10.06 | 10.04
hoja3_000804,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|21101.603157,2,562 | 563,562,21101.6031571013,10.08 | 10.04
hoja3_000805,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|4960.326124|0.0|0.0,2,584 | 585,584,4960.3261235688005,10.08 | 10.04
hoja3_000806,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|8855.100362|0.0|0.0,2,586 | 587,586,8855.1003622036,10.15 | 10.04
hoja3_000807,hoja3,2017-03,CA-0001-ma2017.XLS,0.0|0.0|0.0|31565.305814,2,600 | 601,600,31565.3058137054,10.09 | 10.04
hoja3_000808,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|10139.02798|0.0|0.0,2,16 | 18,18,10139.02798,10.10 | 10.11
hoja3_000809,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|9525.214606,2,86 | 88,88,9525.2146055,10.08 | 10.11
hoja3_000810,hoja3,2017-04,CA-0001-ab2017.XLS,795.083828|32196.75944|1907.346885|1523.104908,2,107 | 109,107,36422.295061551,10.12 | 10.03
hoja3_000811,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|50826.308767|61421.515945|27639.680716,2,233 | 234,233,139887.5054274698,10.15 | 10.05
hoja3_000812,hoja3,2017-04,CA-0001-ab2017.XLS,1606.879862|0.0|0.0|0.0,2,268 | 270,270,1606.8798624321,10.14 | 10.15
hoja3_000813,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|4061.031857|0.0|0.0,2,351 | 352,351,4061.0318566772,10.06 | 10.03
hoja3_000814,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|2598.239593|0.0|0.0,2,358 | 359,358,2598.239593082,10.05 | 10.03
hoja3_000815,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|10138.407162|0.0|0.0,2,396 | 397,396,10138.407162261,10.05 | 10.03
hoja3_000816,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|8016.748941|0.0|0.0,2,398 | 399,398,8016.748940585,10.07 | 10.03
hoja3_000817,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|4914.50361|0.0|0.0,2,400 | 401,400,4914.503610492,10.05 | 10.03
hoja3_000818,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|25303.8059,2,423 | 424,423,25303.8058998029,10.12 | 10.04
hoja3_000819,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|30710.838528,2,427 | 428,427,30710.8385278299,10.07 | 10.04
hoja3_000820,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|15973.71087|0.0|15973.71087,2,429 | 430,429,31947.4217395426,10.12 | 10.04
hoja3_000821,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|12881.020991|17174.688186|0.0,2,431 | 432,431,30055.709176803997,10.06 | 10.04
hoja3_000822,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|29558.43088|28837.405004|15860.513396,2,433 | 434,433,74256.34928006551,10.09 | 10.04
hoja3_000823,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|2669.286383|0.0|2669.286383,2,443 | 444,443,5338.5727657662,10.13 | 10.04
hoja3_000824,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|21927.445156|12060.027951,2,445 | 446,445,33987.473107613696,10.15 | 10.04
hoja3_000825,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|11114.329704|0.0,2,449 | 450,449,11114.3297038785,10.12 | 10.04
hoja3_000826,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|8130.747946,2,457 | 458,457,8130.7479462702,10.08 | 10.04
hoja3_000827,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|4739.225585,2,459 | 460,459,4739.2255847227,10.15 | 10.04
hoja3_000828,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|4708.134338,2,468 | 469,468,4708.1343382822,10.15 | 10.04
hoja3_000829,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|8433.101139|6556.255209,2,478 | 479,478,14989.356348646,10.14 | 10.04
hoja3_000830,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|2534.716381|0.0|2534.716381,2,480 | 481,480,5069.4327627914,10.08 | 10.04
hoja3_000831,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|17844.201254|0.0|4984.413231,2,482 | 483,482,22828.614485031598,10.08 | 10.04
hoja3_000832,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|29875.630605,2,484 | 485,484,29875.6306049391,10.09 | 10.04
hoja3_000833,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|77286.084481|0.0,2,496 | 497,496,77286.08448144031,10.11 | 10.04
hoja3_000834,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|21445.143538|0.0|16441.285232,2,500 | 501,500,37886.428769615304,10.14 | 10.04
hoja3_000835,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|54059.539886|0.0|0.0,2,518 | 519,518,54059.53988563,10.10 | 10.04
hoja3_000836,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|57172.170882|0.0,2,522 | 523,522,57172.170881793296,10.09 | 10.04
hoja3_000837,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|29685.806941,2,532 | 533,532,29685.8069407213,10.10 | 10.04
hoja3_000838,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|40824.049972|0.0|32500.614264,2,538 | 539,538,73324.6642359099,10.14 | 10.04
hoja3_000839,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|3193.620922|0.0|0.0,2,540 | 541,540,3193.6209219517,10.14 | 10.04
hoja3_000840,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|46136.413558|0.0,2,544 | 545,544,46136.4135578129,10.06 | 10.04
hoja3_000841,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|10244.132296|0.0|0.0,2,546 | 547,546,10244.1322961788,10.10 | 10.04
hoja3_000842,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|17487.341804|0.0|0.0,2,548 | 549,548,17487.3418041756,10.06 | 10.04
hoja3_000843,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|22081.195068,2,554 | 555,554,22081.1950682296,10.08 | 10.04
hoja3_000844,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|4937.876372|0.0|0.0,2,576 | 577,576,4937.876371716399,10.08 | 10.04
hoja3_000845,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|8815.023399|0.0|0.0,2,578 | 579,578,8815.0233993574,10.15 | 10.04
hoja3_000846,hoja3,2017-04,CA-0001-ab2017.XLS,0.0|0.0|0.0|32084.869127,2,592 | 593,592,32084.8691267519,10.09 | 10.04
hoja3_000847,hoja3,2017-05,CA-0001-my2017.XLS,0.0|10189.44472|0.0|0.0,2,17 | 19,19,10189.44472,10.10 | 10.11
hoja3_000848,hoja3,2017-05,CA-0001-my2017.XLS,2580.821184|0.0|0.0|0.0,2,94 | 96,96,2580.8211845,10.13 | 10.15
hoja3_000849,hoja3,2017-05,CA-0001-my2017.XLS,832.287128|33703.299588|0.0|1594.373531,2,110 | 112,110,36129.960246575996,10.12 | 10.03
hoja3_000850,hoja3,2017-05,CA-0001-my2017.XLS,0.0|49351.017018|59638.692864|26837.413139,2,235 | 236,235,135827.1230218839,10.15 | 10.05
hoja3_000851,hoja3,2017-05,CA-0001-my2017.XLS,1627.563252|0.0|0.0|0.0,2,270 | 272,272,1627.5632515191,10.14 | 10.15
hoja3_000852,hoja3,2017-05,CA-0001-my2017.XLS,0.0|4317.126935|0.0|0.0,2,351 | 352,351,4317.1269347606,10.06 | 10.03
hoja3_000853,hoja3,2017-05,CA-0001-my2017.XLS,0.0|2449.450502|0.0|0.0,2,358 | 359,358,2449.450502436,10.05 | 10.03
hoja3_000854,hoja3,2017-05,CA-0001-my2017.XLS,0.0|10210.196493|0.0|0.0,2,388 | 389,388,10210.196493084,10.05 | 10.03
hoja3_000855,hoja3,2017-05,CA-0001-my2017.XLS,0.0|8518.486452|0.0|0.0,2,390 | 391,390,8518.486452084,10.07 | 10.03
hoja3_000856,hoja3,2017-05,CA-0001-my2017.XLS,0.0|5203.827947|0.0|0.0,2,392 | 393,392,5203.827947304,10.05 | 10.03
hoja3_000857,hoja3,2017-05,CA-0001-my2017.XLS,0.0|0.0|0.0|26905.418266,2,415 | 416,415,26905.4182656457,10.12 | 10.04
hoja3_000858,hoja3,2017-05,CA-0001-my2017.XLS,0.0|0.0|0.0|31999.227667,2,419 | 420,419,31999.2276669169,10.07 | 10.04
hoja3_000859,hoja3,2017-05,CA-0001-my2017.XLS,0.0|16643.844171|0.0|16643.844171,2,421 | 422,421,33287.6883413078,10.12 | 10.04
hoja3_000860,hoja3,2017-05,CA-0001-my2017.XLS,0.0|20494.227092|27325.638244|0.0,2,423 | 424,423,47819.8653358772,10.06 | 10.04
hoja3_000861,hoja3,2017-05,CA-0001-my2017.XLS,0.0|36732.379064|35836.367123|19709.924705,2,425 | 426,425,92278.67089250541,10.09 | 10.04
