fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,grupo,entidad_administradora,isin,moneda,seccion,estado_identificacion,total_canonico,participacion_calculada_pct,instrumento_sin_isin,estado_refinado,fila_instrumento_origen,total_refinado,participacion_hoja10_refinada_pct
2026-01-30,CA-0001-en2026.XLS,10,592,Habitat,3,9128.3071475404,miles_soles,0.0018307017017379,307,"Cortland Enhanced Value Fund V GP, LLC",PRIVFAECEVVI,USD,,isin,2736482.735417546,0.3335781011659683,,isin,,2710476.0101406495,0.33677874710526295
2026-01-30,CA-0001-en2026.XLS,10,594,Habitat,3,43593.3066561343,miles_soles,0.0087427317453128,308,EQT Infrastructure V (General Partner) S.à.r.,PRIVFAEEQTI5,EUR,,isin,2736482.735417546,1.5930415380268286,,isin,,2710476.0101406495,1.6083265999418381
2026-01-30,CA-0001-en2026.XLS,10,606,Habitat,3,15603.2366433069,miles_soles,0.0031292627881411,314,G Squared Equity GP V S.à.r.l,PRIVFAEGS5SC,USD,,isin,2736482.735417546,0.5701931330082404,,isin,,2710476.0101406495,0.5756640746839604
2026-01-30,CA-0001-en2026.XLS,10,608,Habitat,3,16981.3849270733,miles_soles,0.0034056534011605,315,InfraVia European Fund V SCSp,PRIVFAEIEF5S,EUR,,isin,2736482.735417546,0.6205551640172214,,isin,,2710476.0101406495,0.6265093239542127
2026-01-30,CA-0001-en2026.XLS,10,612,Habitat,3,12474.7907001515,miles_soles,0.0025018462015429,317,Antin Infrastructure Partners V Luxembourg GP,PRIVFAEAIP5B,EUR,,isin,2736482.735417546,0.4558695196097422,,isin,,2710476.0101406495,0.4602435385327085
2026-01-30,CA-0001-en2026.XLS,10,614,Habitat,3,13390.7234050881,miles_soles,0.0026855384825434,318,"Knightsbridge Management X, LLC",PRIVFAEKVCXC,USD,,isin,2736482.735417546,0.4893406865600004,,isin,,2710476.0101406495,0.49403585772350156
2026-01-30,CA-0001-en2026.XLS,10,616,Habitat,3,10361.2972256645,miles_soles,0.0020779805232942,319,PAI Partners VIII GP S.à r.l.,PRIVFAEP8SCS,EUR,,isin,2736482.735417546,0.3786355781295847,,isin,,2710476.0101406495,0.3822685457056247
2026-01-30,CA-0001-en2026.XLS,10,618,Habitat,3,13805.556131085,miles_soles,0.0027687340811516,320,"Platinum Equity Partners VI, LP",PRIVFAEPLEP6,USD,,isin,2736482.735417546,0.5045000267095959,,isin,,2710476.0101406495,0.5093406501084884
2026-01-30,CA-0001-en2026.XLS,10,620,Habitat,3,8672.169343639,miles_soles,0.0017392222805996,321,Vitruvian Luxcar General Partner S.à.r.l,PRIVFAEV5FSC,EUR,,isin,2736482.735417546,0.3169093388164847,,isin,,2710476.0101406495,0.31995004977701286
2026-01-30,CA-0001-en2026.XLS,10,622,Habitat,3,101.5721392446,miles_soles,2.0370511767272467e-05,322,"Veritas Capital Partners IX, L.L.C",PRIVFAEVECIX,USD,,isin,2736482.735417546,0.0037117770899841,,isin,,2710476.0101406495,0.0037473911912368966
2026-01-30,CA-0001-en2026.XLS,10,624,Habitat,3,2523.9545928171,miles_soles,0.0005061845415033,323,Triton Fund 6 General Partner SARL,PRIVFAETF6SC,EUR,,isin,2736482.735417546,0.0922335288343042,,isin,,2710476.0101406495,0.09311849960576221
2026-01-30,CA-0001-en2026.XLS,10,626,Habitat,3,1518.1184688212002,miles_soles,0.0003044619357554,324,InfraVia GP VI Sàrl,PRIVFAEIEF6S,EUR,,isin,2736482.735417546,0.0554769978692943,,isin,,2710476.0101406495,0.056009293686477724
2026-01-30,CA-0001-en2026.XLS,10,628,Habitat,3,4321.1772523326,miles_soles,0.0008666214251443,325,"Insight Partners XIII, L.P.",PRIVFAEIPC13,USD,,isin,2736482.735417546,0.1579099037024713,,isin,,2710476.0101406495,0.15942503221448434
2026-01-30,CA-0001-en2026.XLS,10,7,Integra,3,45.6337137465,miles_soles,1.343098963026344e-05,1,BROWN BROTHERS HARRIMAN & CO.,,,,entidad_sin_isin,2462373.921423915,0.0018532406207466,,entidad_sin_isin_pendiente,,2093586.452720453,0.0021796909168571724
2026-01-30,CA-0001-en2026.XLS,10,8,Integra,3,0.4700380799999999,miles_soles,1.3834238022745049e-07,2,AUD,,,,entidad_sin_isin,2462373.921423915,1.908881814863404e-05,,entidad_sin_isin_pendiente,,2093586.452720453,2.245133366187109e-05
2026-01-30,CA-0001-en2026.XLS,10,10,Integra,3,2.4795701,miles_soles,7.297911470807162e-07,4,CAD,,,,entidad_sin_isin,2462373.921423915,0.0001006983577281,,entidad_sin_isin_pendiente,,2093586.452720453,0.00011843647998285388
2026-01-30,CA-0001-en2026.XLS,10,13,Integra,3,3.998489600000001,miles_soles,1.1768420307110148e-06,7,EUR,,,,entidad_sin_isin,2462373.921423915,0.0001623835261253,,entidad_sin_isin_pendiente,,2093586.452720453,0.0001909875560574188
2026-01-30,CA-0001-en2026.XLS,10,14,Integra,3,4.960640211199999,miles_soles,1.46002377992313e-06,8,GBP,,,,entidad_sin_isin,2462373.921423915,0.0002014576327356,,entidad_sin_isin_pendiente,,2093586.452720453,0.00023694460788824996
2026-01-30,CA-0001-en2026.XLS,10,15,Integra,3,0.00217923,miles_soles,6.413945552306461e-10,9,JPY,,,,entidad_sin_isin,2462373.921423915,8.850118095548294e-08,,entidad_sin_isin_pendiente,,2093586.452720453,1.0409075761682827e-07
2026-01-30,CA-0001-en2026.XLS,10,19,Integra,3,33.68,miles_soles,9.912752954102213e-06,13,USD,,,,entidad_sin_isin,2462373.921423915,0.0013677857658809,,entidad_sin_isin_pendiente,,2093586.452720453,0.0016087226756858048
2026-01-30,CA-0001-en2026.XLS,10,21,Integra,3,0.0043643903,miles_soles,1.2845345261039204e-09,15,CHF,,,,entidad_sin_isin,2462373.921423915,1.7724319860714768e-07,,entidad_sin_isin_pendiente,,2093586.452720453,2.0846477556868089e-07
2026-01-30,CA-0001-en2026.XLS,10,24,Integra,3,0.017518855,miles_soles,5.156178196369903e-09,18,NOK,,,,entidad_sin_isin,2462373.921423915,7.11462010199872e-07,,entidad_sin_isin_pendiente,,2093586.452720453,8.367867960377565e-07
2026-01-30,CA-0001-en2026.XLS,10,25,Integra,3,0.02091328,miles_soles,6.155230941210414e-09,19,ZAR,,,,entidad_sin_isin,2462373.921423915,8.493137381793946e-07,,entidad_sin_isin_pendiente,,2093586.452720453,9.989212517507848e-07
2026-01-30,CA-0001-en2026.XLS,10,42,Integra,3,13066.64206976,miles_soles,0.0038457955693945,36,INTL FCStone Financial Inc.,,,,entidad_sin_isin,2462373.921423915,0.530652227757674,,entidad_sin_isin_pendiente,,2093586.452720453,0.6241271791179636
2026-01-30,CA-0001-en2026.XLS,10,43,Integra,3,13066.64206976,miles_soles,0.0038457955693945,37,USD,,,,entidad_sin_isin,2462373.921423915,0.530652227757674,,entidad_sin_isin_pendiente,,2093586.452720453,0.6241271791179636
2026-01-30,CA-0001-en2026.XLS,10,61,Integra,3,10021.78558756,miles_soles,0.0029496284052394,53,Auna S.A.A.,LU2791994721,USD,,isin,2462373.921423915,0.4069969024755067,,isin,,2093586.452720453,0.47868983745751065
2026-01-30,CA-0001-en2026.XLS,10,74,Integra,3,32198.5261908,miles_soles,0.0094767231477313,56,REPUBLICA DE COLOMBIA,COL17CT03938,COP,,isin,2462373.921423915,1.307621312533256,,isin,,2093586.452720453,1.5379601902257494
2026-01-30,CA-0001-en2026.XLS,10,136,Integra,3,9.1870896445,miles_soles,2.703959323429906e-06,73,ALLIANZ GLOBAL INVESTORS,LU0852482198,EUR,,isin,2462373.921423915,0.0003730988849649,,isin,,2093586.452720453,0.00043882064829766596
2026-01-30,CA-0001-en2026.XLS,10,138,Integra,3,6.899563552,miles_soles,2.0306908842667445e-06,73,ALLIANZ GLOBAL INVESTORS,LU1997245763,USD,,isin,2462373.921423915,0.0002801996679696,,isin,,2093586.452720453,0.0003295571359393615
2026-01-30,CA-0001-en2026.XLS,10,145,Integra,3,42338.083920000005,miles_soles,0.0124610144432603,75,BlackRock Fund Advisors,US4642875235,USD,,isin,2462373.921423915,1.7194010849301555,,isin,,2093586.452720453,2.0222754052016794
2026-01-30,CA-0001-en2026.XLS,10,146,Integra,3,130524.468928,miles_soles,0.0384161762158151,75,BlackRock Fund Advisors,US46434G1031,USD,,isin,2462373.921423915,5.300757443553565,,isin,,2093586.452720453,6.234491475543969
2026-01-30,CA-0001-en2026.XLS,10,148,Integra,3,37362.84064,miles_soles,0.0109966926641273,75,BlackRock Fund Advisors,US4642864007,USD,,isin,2462373.921423915,1.5173504038084606,,isin,,2093586.452720453,1.7846332828266964
2026-01-30,CA-0001-en2026.XLS,10,160,Integra,3,19038.421584,miles_soles,0.0056034195308265,75,BlackRock Fund Advisors,US4642891802,USD,,isin,2462373.921423915,0.7731734574654149,,isin,,2093586.452720453,0.9093687800310826
2026-01-30,CA-0001-en2026.XLS,10,163,Integra,3,45508.2588489855,miles_soles,0.013394065538638,76,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,LU0102000758,JPY,,isin,2462373.921423915,1.8481457447644456,,isin,,2093586.452720453,2.1736985730802303
2026-01-30,CA-0001-en2026.XLS,10,180,Integra,3,29459.129481090004,miles_soles,0.0086704594058478,82,JP MORGAN FLEMING FUNDS SICAV,LU0129464904,USD,,isin,2462373.921423915,1.1963710801507634,,isin,,2093586.452720453,1.407113111704088
2026-01-30,CA-0001-en2026.XLS,10,186,Integra,3,0.1592195998999999,miles_soles,4.686177432481286e-08,84,SCHRODER INVESTMENT MANAGEMENT,LU0106259988,USD,,isin,2462373.921423915,6.466101614978452e-06,,isin,,2093586.452720453,7.605112255723014e-06
2026-01-30,CA-0001-en2026.XLS,10,188,Integra,3,93561.62544,miles_soles,0.0275372113708718,85,VAN ECK ASSOCIATES CORPORATION,US92189F1066,USD,,isin,2462373.921423915,3.799651410615013,,isin,,2093586.452720453,4.468964026702787
2026-01-30,CA-0001-en2026.XLS,10,189,Integra,3,289571.633968,miles_soles,0.0852271992292309,85,VAN ECK ASSOCIATES CORPORATION,US92189F6768,USD,,isin,2462373.921423915,11.759856269130308,,isin,,2093586.452720453,13.831367393103072
2026-01-30,CA-0001-en2026.XLS,10,191,Integra,3,8448.318143999999,miles_soles,0.0024865228812093,85,VAN ECK ASSOCIATES CORPORATION,US92189H6071,USD,,isin,2462373.921423915,0.3430964757421812,,isin,,2093586.452720453,0.4035332829471678
2026-01-30,CA-0001-en2026.XLS,10,194,Integra,3,0.4866965448,miles_soles,1.4324532696607898e-07,86,THE VANGUARD GROUP INC.,IE00BKLWXM7X,USD,,isin,2462373.921423915,1.97653386662964e-05,,isin,,2093586.452720453,2.324702398449205e-05
2026-01-30,CA-0001-en2026.XLS,10,195,Integra,3,0.8989173846,miles_soles,2.645708420334764e-07,86,THE VANGUARD GROUP INC.,IE00BKLWXN8X,USD,,isin,2462373.921423915,3.650612836575949e-05,,isin,,2093586.452720453,4.29367215016092e-05
2026-01-30,CA-0001-en2026.XLS,10,202,Integra,3,16471.35771552,miles_soles,0.0048478770740081,87,Vontobel Asset Management S.A.,LU2416422678,USD,,isin,2462373.921423915,0.6689218713782967,,isin,,2093586.452720453,0.7867531667544346
2026-01-30,CA-0001-en2026.XLS,10,205,Integra,3,66665.545344,miles_soles,0.0196211128724932,88,WisdomTree Asset Management Inc.,US97717W8516,USD,,isin,2462373.921423915,2.707368883497977,,isin,,2093586.452720453,3.1842747767771087
2026-01-30,CA-0001-en2026.XLS,10,207,Integra,3,0.33956176,miles_soles,9.994037528325853e-08,89,UBS GLOBAL ASSET MANAGEMENT (US) INC.,LU1951186714,USD,,isin,2462373.921423915,1.379001609161138e-05,,isin,,2093586.452720453,1.6219142016264283e-05
2026-01-30,CA-0001-en2026.XLS,10,212,Integra,3,2.9351327846,miles_soles,8.638731051432869e-07,91,BNP PARIBAS ASSET MANAGEMENT S.A.S,LU0823426647,USD,,isin,2462373.921423915,0.0001191993124627,,isin,,2093586.452720453,0.00014019639746837406
2026-01-30,CA-0001-en2026.XLS,10,218,Integra,3,0.0878788044,miles_soles,2.586463414249022e-08,93,FIL Investment Management (Luxembourg) S.A.,LU1353442731,EUR,,isin,2462373.921423915,3.5688651360140463e-06,,isin,,2093586.452720453,4.19752450565432e-06
2026-01-30,CA-0001-en2026.XLS,10,227,Integra,3,0.7041477599999999,miles_soles,2.0724592601141498e-07,96,Robeco Luxembourg S.A.,LU0440072402,USD,,isin,2462373.921423915,2.8596297007272277e-05,,isin,,2093586.452720453,3.363356498056312e-05
2026-01-30,CA-0001-en2026.XLS,10,234,Integra,3,16861.01632,miles_soles,0.0049625620348944,97,"SSGA Funds Management, Inc.",US78464A3591,USD,,isin,2462373.921423915,0.6847463812583668,,isin,,2093586.452720453,0.8053651807925303
2026-01-30,CA-0001-en2026.XLS,10,237,Integra,3,3.4411176734,miles_soles,1.0127954092164248e-06,98,PineBridge investments Ireland Limited,IE0003895277,USD,,isin,2462373.921423915,0.0001397479742398,,isin,,2093586.452720453,0.0001643647277583658
2026-01-30,CA-0001-en2026.XLS,10,243,Integra,3,0.1743701168,miles_soles,5.132089935915522e-08,100,GOLDMAN SACHS ASSET MANAGEMENT,LU0333811072,USD,,isin,2462373.921423915,7.081382534264623e-06,,isin,,2093586.452720453,8.32877555992109e-06
2026-01-30,CA-0001-en2026.XLS,10,249,Integra,3,12394.38462192,miles_soles,0.0036479356524707,101,JP MORGAN ASSET MANAGMENT (EUROPE),LU0301639745,USD,,isin,2462373.921423915,0.5033510351162552,,isin,,2093586.452720453,0.5920168525075457
2026-01-30,CA-0001-en2026.XLS,10,264,Integra,3,2.5105393422000004,miles_soles,7.389060653439097e-07,107,Groupama Asset Management,FR0010589325,EUR,,isin,2462373.921423915,0.0001019560563226,,isin,,2093586.452720453,0.00011991572351539386
2026-01-30,CA-0001-en2026.XLS,10,269,Integra,3,0.0656167896,miles_soles,1.931244135825723e-08,109,Eastspring Investments (Luxembourg) S.A.,LU1259265335,JPY,,isin,2462373.921423915,2.6647776371045967e-06,,isin,,2093586.452720453,3.1341810372691355e-06
2026-01-30,CA-0001-en2026.XLS,10,281,Integra,3,0.0663313375,miles_soles,1.9522748270566392e-08,112,Man Fund Management UK Limited,GB00B0119487,GBP,,isin,2462373.921423915,2.6937962964472364e-06,,isin,,2093586.452720453,3.1683113641573096e-06
2026-01-30,CA-0001-en2026.XLS,10,283,Integra,3,0.088806454,miles_soles,2.613766149738249e-08,113,Henderson Management SA,LU1136112601,EUR,,isin,2462373.921423915,3.606538114594959e-06,,isin,,2093586.452720453,4.241833619271033e-06
2026-01-30,CA-0001-en2026.XLS,10,289,Integra,3,3.0352224277,miles_soles,8.933316534008451e-07,116,Veritas Asset Management LLP,IE00BD065N65,USD,,isin,2462373.921423915,0.0001232640746107,,isin,,2093586.452720453,0.0001449771717693322
2026-01-30,CA-0001-en2026.XLS,10,307,Integra,3,29844.0091805978,miles_soles,0.0087837378315684,122,Baillie Gifford Overseas Growth Funds ICVC,GB0006063233,GBP,,isin,2462373.921423915,1.2120015128872033,,isin,,2093586.452720453,1.4254968617043653
2026-01-30,CA-0001-en2026.XLS,10,314,Integra,3,9570.44170944,miles_soles,0.0028167881332338,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,2462373.921423915,0.388667278603475,,isin,,2093586.452720453,0.45713143094730835
2026-01-30,CA-0001-en2026.XLS,10,332,Integra,3,1.01332628,miles_soles,2.982438561620964e-07,132,Schroder Investment Management (Europe) SA,LU1713307699,USD,,isin,2462373.921423915,4.115241276653973e-05,,isin,,2093586.452720453,4.840145381544962e-05
2026-01-30,CA-0001-en2026.XLS,10,339,Integra,3,174887.25636000003,miles_soles,0.0514731047243889,134,Invesco Capital Management LLC,US46090E1038,USD,,isin,2462373.921423915,7.102384200806842,,isin,,2093586.452720453,8.353476692244909
2026-01-30,CA-0001-en2026.XLS,10,341,Integra,3,85383.58256,miles_soles,0.0251302363495685,134,Invesco Capital Management LLC,US46138E6288,USD,,isin,2462373.921423915,3.467531142086873,,isin,,2093586.452720453,4.078340421483462
2026-01-30,CA-0001-en2026.XLS,10,350,Integra,3,14634.552768,miles_soles,0.0043072656230094,138,State Street Global Advisors Inc,US81369Y8030,USD,,isin,2462373.921423915,0.5943269883047368,,isin,,2093586.452720453,0.6990183161045742
2026-01-30,CA-0001-en2026.XLS,10,351,Integra,3,13954.728704,miles_soles,0.0041071786871814,138,State Street Global Advisors Inc,US78464A7550,USD,,isin,2462373.921423915,0.5667185061775837,,isin,,2093586.452720453,0.6665465706403915
2026-01-30,CA-0001-en2026.XLS,10,352,Integra,3,16677.25824,miles_soles,0.0049084780547768,138,State Street Global Advisors Inc,US81369Y2090,USD,,isin,2462373.921423915,0.6772837421197206,,isin,,2093586.452720453,0.7965879898739887
2026-01-30,CA-0001-en2026.XLS,10,356,Integra,3,0.9077121184,miles_soles,2.671593225399044e-07,140,Universal-Investment-Luxembourg S.A.,LU1966825462,EUR,,isin,2462373.921423915,3.6863293202646416e-05,,isin,,2093586.452720453,4.335680130240137e-05
2026-01-30,CA-0001-en2026.XLS,10,368,Integra,3,0.05776768,miles_soles,1.700227852053537e-08,146,Carne Global Fund Managers (Ireland) Limited,IE000NG9LZQ6,USD,,isin,2462373.921423915,2.346015749167565e-06,,isin,,2093586.452720453,2.7592689055154794e-06
2026-01-30,CA-0001-en2026.XLS,10,370,Integra,3,58384.832352,miles_soles,0.0171839198150846,147,Global X Management Company LLC,US37954Y8306,USD,,isin,2462373.921423915,2.371079056841125,,isin,,2093586.452720453,2.788747141353224
2026-01-30,CA-0001-en2026.XLS,10,371,Integra,3,15816.59952,miles_soles,0.0046551675657877,147,Global X Management Company LLC,US37954Y8488,USD,,isin,2462373.921423915,0.6423313446583997,,isin,,2093586.452720453,0.7554786906195136
2026-01-30,CA-0001-en2026.XLS,10,373,Integra,3,16651.03836,miles_soles,0.0049007609766021,148,First Trust Portfolios LP,US33734X1928,USD,,isin,2462373.921423915,0.6762189209009823,,isin,,2093586.452720453,0.7953355992709672
2026-01-30,CA-0001-en2026.XLS,10,385,Integra,3,106969.023239232,miles_soles,0.031483298726607,154,BlackRock Asset Management (Deutschland) AG,DE0006289309,EUR,,isin,2462373.921423915,4.344142143016814,,isin,,2093586.452720453,5.109367377699357
2026-01-30,CA-0001-en2026.XLS,10,386,Integra,3,44341.484832,miles_soles,0.0130506586923303,154,BlackRock Asset Management (Deutschland) AG,DE000A0Q4R85,USD,,isin,2462373.921423915,1.800761632756356,,isin,,2093586.452720453,2.117967699608568
2026-01-30,CA-0001-en2026.XLS,10,394,Integra,3,0.0083876516,miles_soles,2.468667404271976e-09,157,Premier Portfolio Managers Ltd,GB00BMCC1W62,EUR,,isin,2462373.921423915,3.4063273360000824e-07,,isin,,2093586.452720453,4.0063555001996205e-07
2026-01-30,CA-0001-en2026.XLS,10,398,Integra,3,0.0123532504,miles_soles,3.635828960669962e-09,159,LionTrust Fund Partners LLP,GB00BKPQVT86,GBP,,isin,2462373.921423915,5.016805243314344e-07,,isin,,2093586.452720453,5.900520794805445e-07
2026-01-30,CA-0001-en2026.XLS,10,410,Integra,3,0.0160778615,miles_soles,4.73206262113335e-09,165,Lazard Fund Managers Ireland Ltd.,IE00B8JGVH80,JPY,,isin,2462373.921423915,6.529415114461036e-07,,isin,,2093586.452720453,7.67957849512642e-07
2026-01-30,CA-0001-en2026.XLS,10,426,Integra,3,775.0872204944,miles_soles,0.0002281249446152,175,APAX VIII GP L.P. INC.,,EUR,,entidad_sin_isin,2462373.921423915,0.0314772347835048,APAX VIII-A L.P.,fondo_sin_isin_pareja_exacta,427.0,2093586.452720453,0.037021982994169374
2026-01-30,CA-0001-en2026.XLS,10,428,Integra,3,16837.0967670206,miles_soles,0.004955521992749,177,Arias Resource Capital GP II Ltd.,,USD,,entidad_sin_isin,2462373.921423915,0.6837749791178843,Fondo Arias Resource Capital Fund II L.P.,fondo_sin_isin_pareja_exacta,429.0,2093586.452720453,0.8042226651372386
2026-01-30,CA-0001-en2026.XLS,10,430,Integra,3,203.4945599829,miles_soles,5.989285334365267e-05,179,"Coller International General Partner VI, L.P.",,USD,,entidad_sin_isin,2462373.921423915,0.008264161596758,"Coller International Partners VI Parallel Fund (Latin America),L.P.",fondo_sin_isin_pareja_exacta,431.0,2093586.452720453,0.009719902405676852
2026-01-30,CA-0001-en2026.XLS,10,440,Integra,3,12805.7053354768,miles_soles,0.0037689962409029,189,Larráin Vial S.A. SAF,,USD,,entidad_sin_isin,2462373.921423915,0.5200552695941345,Fondo Energético Americano,fondo_sin_isin_pareja_exacta,441.0,2093586.452720453,0.6116635555621207
2026-01-30,CA-0001-en2026.XLS,10,448,Integra,3,1382.3821180248,miles_soles,0.000406864976964,196,PASIA VI GP LLC,,USD,,entidad_sin_isin,2462373.921423915,0.0561402192411707,"Pantheon Asia Fund VI, L.P.",fondo_sin_isin_pareja_exacta,449.0,2093586.452720453,0.06602937825798891
2026-01-30,CA-0001-en2026.XLS,10,450,Integra,3,1394.9582307736,miles_soles,0.0004105663991374,198,"Partners Group Secondary 2011 (USD), L.P. Inc",,USD,,entidad_sin_isin,2462373.921423915,0.0566509504765603,Partners Group Secondary 2011,fondo_sin_isin_pareja_exacta,451.0,2093586.452720453,0.06663007534085635
2026-01-30,CA-0001-en2026.XLS,10,456,Integra,3,14559.4227972407,miles_soles,0.0042851532465371,204,TRG MANAGEMENT L.P.,,USD,,entidad_sin_isin,2462373.921423915,0.5912758688096176,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)",fondo_sin_isin_pareja_exacta,457.0,2093586.452720453,0.6954297386822436
2026-01-30,CA-0001-en2026.XLS,10,458,Integra,3,72.8262637556,miles_soles,2.1434345640723005e-05,206,Apollo Credit Opportunity Advisors III LP,,USD,,entidad_sin_isin,2462373.921423915,0.0029575631516389,Apollo Credit Opportunity Fund III LP,fondo_sin_isin_pareja_exacta,459.0,2093586.452720453,0.0034785410299616676
2026-01-30,CA-0001-en2026.XLS,10,465,Integra,3,69333.15627083699,miles_soles,0.0204062485047793,213,Lexington Partners GP Holdings VIII LLC,,USD,,entidad_sin_isin,2462373.921423915,2.815703807923037,Lexington Capital Partners VIII-A feeder LP,fondo_sin_isin_pareja_exacta,466.0,2093586.452720453,3.3116930127601822
2026-01-30,CA-0001-en2026.XLS,10,467,Integra,3,10692.4470238362,miles_soles,0.0031470185814166,215,"ASSF Operating Manager IV, LP",,USD,,entidad_sin_isin,2462373.921423915,0.4342332791460481,"Ares Special Situations IV, LP",fondo_sin_isin_pareja_exacta,468.0,2093586.452720453,0.5107239306952046
2026-01-30,CA-0001-en2026.XLS,10,469,Integra,3,36659.1610105323,miles_soles,0.0107895845190636,217,"Oaktree Principal Fund VI GP, L.P.",,USD,,entidad_sin_isin,2462373.921423915,1.4887731181515047,Oaktree Principal Fund VI L.P. (Feeder),fondo_sin_isin_pareja_exacta,470.0,2093586.452720453,1.751022078065922
2026-01-30,CA-0001-en2026.XLS,10,471,Integra,3,7915.6420377584,miles_soles,0.0023297447741509,219,"Avenue Europe Capital Partners III, LLC",,USD,,entidad_sin_isin,2462373.921423915,0.3214638511595764,"Avenue Europe Special Situations Fund III (US), LP",fondo_sin_isin_pareja_exacta,472.0,2093586.452720453,0.3780900486565834
2026-01-30,CA-0001-en2026.XLS,10,477,Integra,3,18974.9955117599,miles_soles,0.0055847518650022,225,Partners Group Management XI Limited.,,USD,,entidad_sin_isin,2462373.921423915,0.7705976475249235,"Partners Group Secondary 2015 (USD) C,LP",fondo_sin_isin_pareja_exacta,478.0,2093586.452720453,0.9063392384443147
2026-01-30,CA-0001-en2026.XLS,10,479,Integra,3,55701.8432828948,miles_soles,0.0163942580626916,227,"Coller International General Partner VIII,L.P",,,,entidad_sin_isin,2462373.921423915,2.2621196073537093,,entidad_sin_isin_pendiente,,2093586.452720453,2.660594369557301
2026-01-30,CA-0001-en2026.XLS,10,494,Integra,3,39084.1884802275,miles_soles,0.0115033225895505,240,Harbourvest Co-Investment IV Associates LP,,USD,,entidad_sin_isin,2462373.921423915,1.5872564333213175,Harbourvest Partners Co-investment Fund IV LP,fondo_sin_isin_pareja_exacta,495.0,2093586.452720453,1.8668533334002344
2026-01-30,CA-0001-en2026.XLS,10,504,Integra,3,22500.907781445203,miles_soles,0.0066225041591598,250,Carlyle Realty VIII LLC,,USD,,entidad_sin_isin,2462373.921423915,0.9137892334578342,"Carlyle Realty Foreign Investors VIII-B, LP",fondo_sin_isin_pareja_exacta,505.0,2093586.452720453,1.0747541737388977
2026-01-30,CA-0001-en2026.XLS,10,523,Integra,3,41166.7272217018,miles_soles,0.0121162588146569,269,Lexington Partners GP Holdings IX LLC,,,,entidad_sin_isin,2462373.921423915,1.6718308646599196,,entidad_sin_isin_pendiente,,2093586.452720453,1.9663256403005875
2026-01-30,CA-0001-en2026.XLS,10,524,Integra,3,41166.7272217018,miles_soles,0.0121162588146569,270,"LCP IX Peru, L.P",,USD,,entidad_sin_isin,2462373.921423915,1.6718308646599196,,entidad_sin_isin_pendiente,,2093586.452720453,1.9663256403005875
2026-01-30,CA-0001-en2026.XLS,10,531,Integra,3,115595.997294296,miles_soles,0.0340224039091871,277,"Hellman & Friedman Investors IX, L.P.",,USD,,entidad_sin_isin,2462373.921423915,4.694494052611247,"Hellman & Friedman Capital Partners IX, L.P.",fondo_sin_isin_pareja_exacta,532.0,2093586.452720453,5.521434146848246
2026-01-30,CA-0001-en2026.XLS,10,559,Integra,3,29348.3377419566,miles_soles,0.0086378509990964,291,"Global Infrastructure GP IV, L.P.",PRIVFAEGIP4F,USD,,isin,2462373.921423915,1.1918716928656132,,isin,,2093586.452720453,1.401821152588216
2026-01-30,CA-0001-en2026.XLS,10,634,Integra,3,21312.98829288,miles_soles,0.0062728737429035,328,CITIBANK N.A.,,USD,,entidad_sin_isin,2462373.921423915,0.8655463781290925,,entidad_sin_isin_pendiente,,2093586.452720453,1.018013288402083
2026-01-30,CA-0001-en2026.XLS,10,635,Integra,3,21312.98829288,miles_soles,0.0062728737429035,329,CITIBANK N.A.,,USD,,entidad_sin_isin,2462373.921423915,0.8655463781290925,,entidad_sin_isin_pendiente,,2093586.452720453,1.018013288402083
2026-01-30,CA-0001-en2026.XLS,10,636,Integra,3,23879.12,miles_soles,0.0070281418444584,330,JP Morgan Chase Bank N.A,,USD,,entidad_sin_isin,2462373.921423915,0.9697601080095684,,entidad_sin_isin_pendiente,,2093586.452720453,1.1405843770612356
2026-01-30,CA-0001-en2026.XLS,10,637,Integra,3,23879.12,miles_soles,0.0070281418444584,331,JP Morgan Chase Bank N.A,,USD,,entidad_sin_isin,2462373.921423915,0.9697601080095684,,entidad_sin_isin_pendiente,,2093586.452720453,1.1405843770612356
2026-01-30,CA-0001-en2026.XLS,10,638,Integra,3,1616.64,miles_soles,0.0004758121417969,332,The Bank of Nova Scotia,,USD,,entidad_sin_isin,2462373.921423915,0.0656537167622839,,entidad_sin_isin_pendiente,,2093586.452720453,0.07721868843291864
2026-01-30,CA-0001-en2026.XLS,10,639,Integra,3,1616.64,miles_soles,0.0004758121417969,333,The Bank of Nova Scotia,,USD,,entidad_sin_isin,2462373.921423915,0.0656537167622839,,entidad_sin_isin_pendiente,,2093586.452720453,0.07721868843291864
2026-01-30,CA-0001-en2026.XLS,10,28,Prima,3,61106.7070471364,miles_soles,0.0202847067978575,22,JP MORGAN CHASE & CO,,,,entidad_sin_isin,1760997.744240957,3.470004845092815,,entidad_sin_isin_pendiente,,1717998.2934177178,3.5568549329332066
