fecha_cartera,afp,categoria_economica,factor_representativo_inicial,calidad_proxy_inicial,monto_miles_soles,participacion_pct,instrumentos
2018-07-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-07-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,-84281.9695889,-0.9838813930353114,1
2018-07-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,5018050.998520199,65.36234320873145,8
2018-07-31,Prima,acciones_locales_no_financieras,EPU,media,1559366.7686786,20.311444812481597,1
2018-07-31,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,435587.7825119,5.673724349646717,1
2018-07-31,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,264414.2016,3.4441124251902795,4
2018-07-31,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,189568.5232191,2.469214218801908,1
2018-07-31,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,74922.2361584,0.975895405446278,1
2018-07-31,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,45881.0543275,0.597621112383447,5
2018-07-31,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,41564.2765409,0.5413931642564185,1
2018-07-31,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,37932.6532563,0.4940896578546609,2
2018-07-31,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,34817.7030458,0.4535160477425174,6
2018-07-31,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-07-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-07-31,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-07-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-07-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-07-31,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-07-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-24824.8273066,-0.3233544025339673,1
2018-07-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4120094.3666038997,66.68611780190813,8
2018-07-31,Profuturo,acciones_locales_no_financieras,EPU,media,1306272.9018984,21.14278481665945,1
2018-07-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,312644.1834071,5.060327504574275,1
2018-07-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,156043.4303131,2.525653456003387,1
2018-07-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,89450.8936731,1.4478146135005223,4
2018-07-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,52852.7496323,0.8554524179599111,1
2018-07-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,48927.2387901,0.7919157473978253,2
2018-07-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,29915.3339352,0.4841970366155833,1
2018-07-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,21185.9157794,0.3429063389562401,6
2018-07-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,19321.4018419,0.3127280990869643,5
2018-07-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13028.5023679,0.2108738699604997,1
2018-07-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6415.7330568,0.1038423619321175,1
2018-07-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,2186.2630196,0.0353859354418561,3
2018-07-31,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-07-31,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-07-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-07-31,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-08-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,664784.8145213,59.091691893073005,8
2018-08-31,Habitat,acciones_locales_no_financieras,EPU,media,203443.4307857,18.08377127012898,1
2018-08-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,105942.8259903,9.417093614282116,1
2018-08-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,56731.408387,5.042766970359686,5
2018-08-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,27201.2686068,2.417878610496215,1
2018-08-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,23775.2655126,2.113346505001356,2
2018-08-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,21990.2758234,1.954681537868387,1
2018-08-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,21088.4549814,1.874520080846254,6
2018-08-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,47.8073128,0.0042495179440096,1
2018-08-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-08-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-08-31,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-08-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-08-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-08-31,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-08-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,0.0,0.0,4
2018-08-31,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-08-31,Integra,otros_no_mapeados,sin_proxy,no_disponible,5526245.2997841,65.60197854889313,8
2018-08-31,Integra,acciones_locales_no_financieras,EPU,media,1829731.6596679,21.720718241091056,1
2018-08-31,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,493717.4647909,5.860912930465083,1
2018-08-31,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,222826.6122269,2.645171512021501,4
2018-08-31,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,80727.01143,0.9583091927450288,5
2018-08-31,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,66779.8980155,0.7927432098030927,2
2018-08-31,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,58554.2089967,0.6950961736532018,1
2018-08-31,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,55076.853245000006,0.653816533489779,6
2018-08-31,Integra,acciones_exterior_directas,ACWI,media,40334.4355378,0.4788095047166731,1
2018-08-31,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,24990.3843711,0.2966604937905209,1
2018-08-31,Integra,renta_fija_soberana_exterior,TLT,media,10524.6367172,0.1249378112447562,1
2018-08-31,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10080.3430402,0.1196636073890024,1
2018-08-31,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,4311.5409525,0.0511822406959802,1
2018-08-31,Integra,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-08-31,Integra,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-08-31,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-08-31,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-08-31,Prima,otros_no_mapeados,sin_proxy,no_disponible,5189723.0552478,69.10039344505631,8
2018-08-31,Prima,acciones_locales_no_financieras,EPU,media,1479631.4533817,19.70107354360049,1
2018-08-31,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,441041.9172652,5.872407772890707,1
2018-08-31,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,162508.5558135,2.163777339437346,4
2018-08-31,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,75464.4795422,1.004798362452008,1
2018-08-31,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,52622.8860134,0.7006659293819802,5
2018-08-31,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,43617.5579366,0.5807613204877818,1
2018-08-31,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,38177.6016717,0.5083291089368438,2
2018-08-31,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,35219.1877599,0.4689382660917727,6
2018-08-31,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,20702.0083794,0.2756441738587316,1
2018-08-31,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,10708.2487016,0.1425787446672801,1
2018-08-31,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-08-31,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-08-31,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-08-31,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-08-31,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-08-31,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-39006.6681965,-0.5193680068598988,1
2018-08-31,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4115015.9684954,67.5954789156433,8
2018-08-31,Profuturo,acciones_locales_no_financieras,EPU,media,1243444.7283761,20.425495930808424,1
2018-08-31,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,333580.4910535,5.4795736449891255,1
2018-08-31,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,145933.2452196,2.397178449817698,1
2018-08-31,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,89406.3062347,1.468636363572344,1
2018-08-31,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,86968.9356564,1.4285987956026316,4
2018-08-31,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,49404.9976809,0.8115532247345677,2
2018-08-31,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,21314.0917284,0.350116803692486,6
2018-08-31,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,20965.5666601,0.3443917423352006,5
2018-08-31,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13122.7950582,0.2155621323129885,1
2018-08-31,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6158.0517728,0.1011554905148863,1
2018-08-31,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-08-31,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-08-31,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-08-31,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-08-31,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-08-31,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,-37606.3037512,-0.617741494023648,1
2018-09-28,Habitat,otros_no_mapeados,sin_proxy,no_disponible,718705.7663009,63.11885088392184,8
2018-09-28,Habitat,acciones_locales_no_financieras,EPU,media,202805.7248706,17.810994299374734,1
2018-09-28,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,108868.3080962,9.561134509990788,1
2018-09-28,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,56890.2898418,4.996272312867863,5
2018-09-28,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,23690.5836784,2.08057662629627,2
2018-09-28,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,23036.244224200003,2.023110613953432,6
2018-09-28,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,13709.0782813,1.2039715115227156,1
2018-09-28,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,2660.0075398,0.2336096732865933,4
2018-09-28,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,35.0242123,0.0030759291731701,1
2018-09-28,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-09-28,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-09-28,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-09-28,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-09-28,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-09-28,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-09-28,Habitat,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-09-28,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,-11746.3205099,-1.0315963603786136,1
2018-09-28,Integra,otros_no_mapeados,sin_proxy,no_disponible,5468034.7704467,65.55493582770166,8
2018-09-28,Integra,acciones_locales_no_financieras,EPU,media,1771733.8129344,21.240884757796707,1
2018-09-28,Integra,acciones_locales_financieras,EPU_financieras_por_identificar,media,513535.2649773,6.156649098648376,1
2018-09-28,Integra,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,219391.3296205,2.6302291660905244,4
2018-09-28,Integra,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,80449.2930617,0.9644869620338696,5
2018-09-28,Integra,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,67042.6072991,0.8037574748002677,2
2018-09-28,Integra,depositos_exterior,tasas_cortas_usd_fx,baja,59171.1344549,0.7093883058330279,1
2018-09-28,Integra,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,55477.3435662,0.6651043473661917,6
2018-09-28,Integra,depositos_locales,tasas_cortas_pen_pendiente,baja,53587.1152771,0.6424428612210454,1
2018-09-28,Integra,acciones_exterior_directas,ACWI,media,40668.9716898,0.4875703870269383,1
2018-09-28,Integra,renta_fija_soberana_exterior,TLT,media,10832.2855649,0.1298656308683909,1
2018-09-28,Integra,renta_fija_no_financiera_exterior,LQD_HYG,media,10448.6611981,0.1252664518574166,1
2018-09-28,Integra,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-09-28,Integra,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-09-28,Integra,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-09-28,Integra,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,0.0,0.0,1
2018-09-28,Integra,operaciones_en_transito,sin_factor_directo,no_aplicable,-9223.7484258,-0.1105812712479855,1
2018-09-28,Prima,otros_no_mapeados,sin_proxy,no_disponible,5080786.257480199,67.98263736597077,8
2018-09-28,Prima,acciones_locales_no_financieras,EPU,media,1456199.2784131,19.48443852193124,1
2018-09-28,Prima,acciones_locales_financieras,EPU_financieras_por_identificar,media,444091.0764631,5.942088700190155,1
2018-09-28,Prima,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,150934.9048528,2.0195600410012315,4
2018-09-28,Prima,depositos_exterior,tasas_cortas_usd_fx,baja,131081.0935401,1.7539093353025663,1
2018-09-28,Prima,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,76012.2509056,1.0170696082872417,1
2018-09-28,Prima,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,53058.7125921,0.7099435076497229,5
2018-09-28,Prima,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,38456.4963829,0.5145609194079831,2
2018-09-28,Prima,depositos_locales,tasas_cortas_pen_pendiente,baja,35308.4464025,0.4724389466695307,1
2018-09-28,Prima,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,35303.882154,0.472377875481943,6
2018-09-28,Prima,renta_fija_no_financiera_exterior,LQD_HYG,media,21508.4382011,0.2877901727082193,1
2018-09-28,Prima,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-09-28,Prima,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-09-28,Prima,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-09-28,Prima,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-09-28,Prima,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-09-28,Prima,operaciones_en_transito,sin_factor_directo,no_aplicable,-49088.0720074,-0.6568149946006148,1
2018-09-28,Profuturo,otros_no_mapeados,sin_proxy,no_disponible,4115809.3822791,67.68416193005247,8
2018-09-28,Profuturo,acciones_locales_no_financieras,EPU,media,1209420.4034204,19.888823515263752,1
2018-09-28,Profuturo,acciones_locales_financieras,EPU_financieras_por_identificar,media,315276.4140548,5.184695859212731,1
2018-09-28,Profuturo,depositos_locales,tasas_cortas_pen_pendiente,baja,154819.431088,2.545993380742093,1
2018-09-28,Profuturo,depositos_exterior,tasas_cortas_usd_fx,baja,133174.4874291,2.190043982822065,1
2018-09-28,Profuturo,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,86345.2582332,1.419940987867596,4
2018-09-28,Profuturo,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,49464.9478204,0.8134471806572399,2
2018-09-28,Profuturo,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,21392.4681594,0.3517974581666704,6
2018-09-28,Profuturo,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,21006.8162845,0.3454554433829571,5
2018-09-28,Profuturo,titulizaciones_participacion_local,proxy_activos_alternativos_locales_pendiente,baja,13218.0490292,0.2173697777996555,1
2018-09-28,Profuturo,renta_fija_no_financiera_exterior,LQD_HYG,media,6381.270866,0.1049394980422301,1
2018-09-28,Profuturo,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-09-28,Profuturo,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-09-28,Profuturo,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-09-28,Profuturo,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-09-28,Profuturo,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-09-28,Profuturo,operaciones_en_transito,sin_factor_directo,no_aplicable,-45404.2311478,-0.7466690140094617,1
2018-10-31,Habitat,otros_no_mapeados,sin_proxy,no_disponible,658046.692494,60.286041946258486,8
2018-10-31,Habitat,acciones_locales_no_financieras,EPU,media,180961.2101447,16.578512178341438,1
2018-10-31,Habitat,acciones_locales_financieras,EPU_financieras_por_identificar,media,102763.9473437,9.414577583614076,1
2018-10-31,Habitat,renta_fija_no_financiera_local,credito_corporativo_peru_pendiente,baja,49184.9528133,4.506011750001136,5
2018-10-31,Habitat,titulizaciones_deuda_local,proxy_credito_local_pendiente,baja,29763.7707788,2.726766890733852,2
2018-10-31,Habitat,depositos_locales,tasas_cortas_pen_pendiente,baja,25197.3218028,2.308417953412668,1
2018-10-31,Habitat,operaciones_en_transito,sin_factor_directo,no_aplicable,22825.1344394,2.091093273377716,1
2018-10-31,Habitat,renta_fija_financiera_local,credito_financiero_peru_pendiente,baja,22392.066887499997,2.051418385718213,6
2018-10-31,Habitat,depositos_exterior,tasas_cortas_usd_fx,baja,405.6169497,0.0371600385240908,1
2018-10-31,Habitat,acciones_exterior_directas,ACWI,media,0.0,0.0,1
2018-10-31,Habitat,renta_fija_financiera_exterior,LQD_HYG,media,0.0,0.0,3
2018-10-31,Habitat,renta_fija_local_otros,proxy_renta_fija_local_pendiente,baja,0.0,0.0,1
2018-10-31,Habitat,renta_fija_no_financiera_exterior,LQD_HYG,media,0.0,0.0,1
2018-10-31,Habitat,renta_fija_organismos_internacionales,LQD_TLT,baja,0.0,0.0,1
2018-10-31,Habitat,renta_fija_soberana_exterior,TLT,media,0.0,0.0,1
2018-10-31,Habitat,renta_fija_soberana_local,tasas_soberanas_peru_pendiente,baja,0.0,0.0,4
