fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,administrador,fondo_local
2018-01-31,CA-0001-en2018.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-01-31,CA-0001-en2018.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-01-31,CA-0001-en2018.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-01-31,CA-0001-en2018.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-01-31,CA-0001-en2018.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-01-31,CA-0001-en2018.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-01-31,CA-0001-en2018.XLS,9,27,Integra,3,6.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-01-31,CA-0001-en2018.XLS,9,27,Prima,3,7.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-01-31,CA-0001-en2018.XLS,9,27,Profuturo,3,3.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-01-31,CA-0001-en2018.XLS,9,28,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-01-31,CA-0001-en2018.XLS,9,28,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-01-31,CA-0001-en2018.XLS,9,30,Integra,3,85.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-01-31,CA-0001-en2018.XLS,9,30,Profuturo,3,24.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-01-31,CA-0001-en2018.XLS,9,31,Integra,3,14359.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-01-31,CA-0001-en2018.XLS,9,31,Profuturo,3,9253.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-01-31,CA-0001-en2018.XLS,9,33,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-01-31,CA-0001-en2018.XLS,9,33,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-01-31,CA-0001-en2018.XLS,9,34,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-01-31,CA-0001-en2018.XLS,9,34,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-01-31,CA-0001-en2018.XLS,9,34,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-01-31,CA-0001-en2018.XLS,9,35,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2018-01-31,CA-0001-en2018.XLS,9,37,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-01-31,CA-0001-en2018.XLS,9,37,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-01-31,CA-0001-en2018.XLS,9,37,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-01-31,CA-0001-en2018.XLS,9,38,Prima,3,226.0,unidades,,SIGMA,Leasing Operativo
2018-01-31,CA-0001-en2018.XLS,9,40,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2018-01-31,CA-0001-en2018.XLS,9,40,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2018-01-31,CA-0001-en2018.XLS,9,41,Integra,3,457744.0,unidades,,SUMMA,Trasandino
2018-01-31,CA-0001-en2018.XLS,9,41,Prima,3,872774.0,unidades,,SUMMA,Trasandino
2018-01-31,CA-0001-en2018.XLS,9,43,Integra,3,12967454.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-01-31,CA-0001-en2018.XLS,9,43,Profuturo,3,19451183.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-01-31,CA-0001-en2018.XLS,9,44,Prima,3,3382585867.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares
2018-01-31,CA-0001-en2018.XLS,9,45,Prima,3,21438619.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles
2018-02-28,CA-0001-fe2018.XLS,9,5,Integra,3,1016211.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-02-28,CA-0001-fe2018.XLS,9,5,Profuturo,3,131442.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-02-28,CA-0001-fe2018.XLS,9,6,Integra,3,9937397.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-02-28,CA-0001-fe2018.XLS,9,6,Prima,3,13075526.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-02-28,CA-0001-fe2018.XLS,9,6,Profuturo,3,2179252.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-02-28,CA-0001-fe2018.XLS,9,7,Integra,3,841995.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2018-02-28,CA-0001-fe2018.XLS,9,7,Profuturo,3,1802752.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2018-02-28,CA-0001-fe2018.XLS,9,12,Habitat,3,3091.0,unidades,,BlackRock ITC P,ETF - EPU
2018-02-28,CA-0001-fe2018.XLS,9,12,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2018-02-28,CA-0001-fe2018.XLS,9,12,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2018-02-28,CA-0001-fe2018.XLS,9,14,Integra,3,54.0204606,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-02-28,CA-0001-fe2018.XLS,9,14,Prima,3,64.9777361,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-02-28,CA-0001-fe2018.XLS,9,14,Profuturo,3,29.2399799,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-02-28,CA-0001-fe2018.XLS,9,16,Integra,3,64772.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2018-02-28,CA-0001-fe2018.XLS,9,16,Prima,3,90555.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2018-02-28,CA-0001-fe2018.XLS,9,17,Prima,3,52.0,unidades,,COMPASS GROUP,Fondo Pyme
2018-02-28,CA-0001-fe2018.XLS,9,19,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-02-28,CA-0001-fe2018.XLS,9,19,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-02-28,CA-0001-fe2018.XLS,9,19,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-02-28,CA-0001-fe2018.XLS,9,21,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2018-02-28,CA-0001-fe2018.XLS,9,21,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2018-02-28,CA-0001-fe2018.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-02-28,CA-0001-fe2018.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-02-28,CA-0001-fe2018.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-02-28,CA-0001-fe2018.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-02-28,CA-0001-fe2018.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-02-28,CA-0001-fe2018.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-02-28,CA-0001-fe2018.XLS,9,27,Integra,3,6.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-02-28,CA-0001-fe2018.XLS,9,27,Prima,3,7.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-02-28,CA-0001-fe2018.XLS,9,27,Profuturo,3,3.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-02-28,CA-0001-fe2018.XLS,9,28,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-02-28,CA-0001-fe2018.XLS,9,28,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-02-28,CA-0001-fe2018.XLS,9,30,Integra,3,85.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-02-28,CA-0001-fe2018.XLS,9,30,Profuturo,3,24.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-02-28,CA-0001-fe2018.XLS,9,31,Integra,3,14359.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-02-28,CA-0001-fe2018.XLS,9,31,Profuturo,3,9253.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-02-28,CA-0001-fe2018.XLS,9,33,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-02-28,CA-0001-fe2018.XLS,9,33,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-02-28,CA-0001-fe2018.XLS,9,34,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-02-28,CA-0001-fe2018.XLS,9,34,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-02-28,CA-0001-fe2018.XLS,9,34,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-02-28,CA-0001-fe2018.XLS,9,35,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2018-02-28,CA-0001-fe2018.XLS,9,37,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-02-28,CA-0001-fe2018.XLS,9,37,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-02-28,CA-0001-fe2018.XLS,9,37,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-02-28,CA-0001-fe2018.XLS,9,38,Prima,3,226.0,unidades,,SIGMA,Leasing Operativo
2018-02-28,CA-0001-fe2018.XLS,9,40,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2018-02-28,CA-0001-fe2018.XLS,9,40,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2018-02-28,CA-0001-fe2018.XLS,9,41,Integra,3,457744.0,unidades,,SUMMA,Trasandino
2018-02-28,CA-0001-fe2018.XLS,9,41,Prima,3,872774.0,unidades,,SUMMA,Trasandino
2018-02-28,CA-0001-fe2018.XLS,9,43,Integra,3,13086536.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-02-28,CA-0001-fe2018.XLS,9,43,Profuturo,3,19629805.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-02-28,CA-0001-fe2018.XLS,9,44,Prima,3,3382585867.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares *
2018-02-28,CA-0001-fe2018.XLS,9,45,Prima,3,21438619.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles *
2018-03-30,CA-0001-ma2018.XLS,9,5,Integra,3,1016211.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-03-30,CA-0001-ma2018.XLS,9,5,Profuturo,3,131442.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-03-30,CA-0001-ma2018.XLS,9,6,Integra,3,9937397.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-03-30,CA-0001-ma2018.XLS,9,6,Prima,3,13075526.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-03-30,CA-0001-ma2018.XLS,9,6,Profuturo,3,2179252.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-03-30,CA-0001-ma2018.XLS,9,7,Integra,3,841995.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2018-03-30,CA-0001-ma2018.XLS,9,7,Profuturo,3,1802752.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2018-03-30,CA-0001-ma2018.XLS,9,12,Habitat,3,3091.0,unidades,,BlackRock ITC P,ETF - EPU
2018-03-30,CA-0001-ma2018.XLS,9,12,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2018-03-30,CA-0001-ma2018.XLS,9,12,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2018-03-30,CA-0001-ma2018.XLS,9,14,Integra,3,54.0204606,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-03-30,CA-0001-ma2018.XLS,9,14,Prima,3,64.9777361,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-03-30,CA-0001-ma2018.XLS,9,14,Profuturo,3,29.2399799,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-03-30,CA-0001-ma2018.XLS,9,16,Integra,3,63541.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2018-03-30,CA-0001-ma2018.XLS,9,16,Prima,3,88834.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2018-03-30,CA-0001-ma2018.XLS,9,17,Prima,3,52.0,unidades,,COMPASS GROUP,Fondo Pyme
2018-03-30,CA-0001-ma2018.XLS,9,19,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-03-30,CA-0001-ma2018.XLS,9,19,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-03-30,CA-0001-ma2018.XLS,9,19,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-03-30,CA-0001-ma2018.XLS,9,21,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2018-03-30,CA-0001-ma2018.XLS,9,21,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2018-03-30,CA-0001-ma2018.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-03-30,CA-0001-ma2018.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-03-30,CA-0001-ma2018.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-03-30,CA-0001-ma2018.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-03-30,CA-0001-ma2018.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-03-30,CA-0001-ma2018.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-03-30,CA-0001-ma2018.XLS,9,27,Integra,3,6.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-03-30,CA-0001-ma2018.XLS,9,27,Prima,3,7.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-03-30,CA-0001-ma2018.XLS,9,27,Profuturo,3,3.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-03-30,CA-0001-ma2018.XLS,9,28,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-03-30,CA-0001-ma2018.XLS,9,28,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-03-30,CA-0001-ma2018.XLS,9,30,Integra,3,85.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-03-30,CA-0001-ma2018.XLS,9,30,Profuturo,3,24.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-03-30,CA-0001-ma2018.XLS,9,31,Integra,3,14359.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-03-30,CA-0001-ma2018.XLS,9,31,Profuturo,3,9253.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-03-30,CA-0001-ma2018.XLS,9,33,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-03-30,CA-0001-ma2018.XLS,9,33,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-03-30,CA-0001-ma2018.XLS,9,34,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-03-30,CA-0001-ma2018.XLS,9,34,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-03-30,CA-0001-ma2018.XLS,9,34,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-03-30,CA-0001-ma2018.XLS,9,35,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2018-03-30,CA-0001-ma2018.XLS,9,37,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-03-30,CA-0001-ma2018.XLS,9,37,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-03-30,CA-0001-ma2018.XLS,9,37,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-03-30,CA-0001-ma2018.XLS,9,38,Prima,3,226.0,unidades,,SIGMA,Leasing Operativo
2018-03-30,CA-0001-ma2018.XLS,9,40,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2018-03-30,CA-0001-ma2018.XLS,9,40,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2018-03-30,CA-0001-ma2018.XLS,9,41,Integra,3,457744.0,unidades,,SUMMA,Trasandino
2018-03-30,CA-0001-ma2018.XLS,9,41,Prima,3,872774.0,unidades,,SUMMA,Trasandino
2018-03-30,CA-0001-ma2018.XLS,9,43,Integra,3,13124225.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-03-30,CA-0001-ma2018.XLS,9,43,Profuturo,3,19686337.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-03-30,CA-0001-ma2018.XLS,9,44,Prima,3,3382585867.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares *
2018-03-30,CA-0001-ma2018.XLS,9,45,Prima,3,21438619.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles *
2018-04-30,CA-0001-ab2018.XLS,9,5,Integra,3,1016211.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-04-30,CA-0001-ab2018.XLS,9,5,Profuturo,3,131442.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-04-30,CA-0001-ab2018.XLS,9,6,Integra,3,9937397.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-04-30,CA-0001-ab2018.XLS,9,6,Prima,3,13075526.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-04-30,CA-0001-ab2018.XLS,9,6,Profuturo,3,2179252.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-04-30,CA-0001-ab2018.XLS,9,7,Integra,3,841995.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2018-04-30,CA-0001-ab2018.XLS,9,7,Profuturo,3,1802752.0,unidades,,ACCAPITALES,Multirenta Inmobiliaria - Aumento Capital
2018-04-30,CA-0001-ab2018.XLS,9,12,Habitat,3,3091.0,unidades,,BlackRock ITC P,ETF - EPU
2018-04-30,CA-0001-ab2018.XLS,9,12,Prima,3,7.0,unidades,,BlackRock ITC P,ETF - EPU
2018-04-30,CA-0001-ab2018.XLS,9,12,Profuturo,3,208.0,unidades,,BlackRock ITC P,ETF - EPU
2018-04-30,CA-0001-ab2018.XLS,9,14,Integra,3,54.0204606,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-04-30,CA-0001-ab2018.XLS,9,14,Prima,3,64.9777361,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-04-30,CA-0001-ab2018.XLS,9,14,Profuturo,3,29.2399799,unidades,,Carlyle Peru GP,Carlyle Peru Fund
2018-04-30,CA-0001-ab2018.XLS,9,16,Integra,3,61352.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2018-04-30,CA-0001-ab2018.XLS,9,16,Prima,3,85774.0,unidades,,COMPASS GROUP,Fondo de Inversión Inmobiliario I
2018-04-30,CA-0001-ab2018.XLS,9,17,Prima,3,52.0,unidades,,COMPASS GROUP,Fondo Pyme
2018-04-30,CA-0001-ab2018.XLS,9,19,Integra,3,14635.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-04-30,CA-0001-ab2018.XLS,9,19,Prima,3,42749.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-04-30,CA-0001-ab2018.XLS,9,19,Profuturo,3,30000.0,unidades,,Credifondo SAF,Credicorp Capital Fondo de Inversión Inmobiliario Perú
2018-04-30,CA-0001-ab2018.XLS,9,21,Integra,3,992791.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2018-04-30,CA-0001-ab2018.XLS,9,21,Profuturo,3,992792.0,unidades,,Efic Partners,Latam Perú - solicito cambio de emisor el 17-09-2015
2018-04-30,CA-0001-ab2018.XLS,9,23,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-04-30,CA-0001-ab2018.XLS,9,23,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 1 Clase B
2018-04-30,CA-0001-ab2018.XLS,9,24,Integra,3,31150000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-04-30,CA-0001-ab2018.XLS,9,24,Profuturo,3,4250000.0,unidades,,ENFOCA SAFI,Enfoca Descubridor 2 Clase B
2018-04-30,CA-0001-ab2018.XLS,9,26,Prima,3,270.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-04-30,CA-0001-ab2018.XLS,9,26,Profuturo,3,100.0,unidades,,Faro Capital,Faro Capital Fondo de Inversión Inmobiliario I
2018-04-30,CA-0001-ab2018.XLS,9,27,Integra,3,6.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-04-30,CA-0001-ab2018.XLS,9,27,Prima,3,7.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-04-30,CA-0001-ab2018.XLS,9,27,Profuturo,3,3.0,unidades,,Faro Capital,Fondo Capital Privado I
2018-04-30,CA-0001-ab2018.XLS,9,28,Integra,3,6000.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-04-30,CA-0001-ab2018.XLS,9,28,Prima,3,19200.0,unidades,,Faro Capital,Fondo de Inversión en Retail
2018-04-30,CA-0001-ab2018.XLS,9,30,Integra,3,85.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-04-30,CA-0001-ab2018.XLS,9,30,Profuturo,3,24.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers
2018-04-30,CA-0001-ab2018.XLS,9,31,Integra,3,14359.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-04-30,CA-0001-ab2018.XLS,9,31,Profuturo,3,10190.0,unidades,,LARRAIN VIAL PE,Bienes Raíces LV Colliers II
2018-04-30,CA-0001-ab2018.XLS,9,33,Integra,3,22.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-04-30,CA-0001-ab2018.XLS,9,33,Profuturo,3,70.0,unidades,,Macrocapitales,Fortaleza Fondo de Inversión de Capital Privado I
2018-04-30,CA-0001-ab2018.XLS,9,34,Integra,3,146.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-04-30,CA-0001-ab2018.XLS,9,34,Prima,3,583.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-04-30,CA-0001-ab2018.XLS,9,34,Profuturo,3,291.0,unidades,,Macrocapitales,Kandeo Fund II (Perú) Servicios Financieros
2018-04-30,CA-0001-ab2018.XLS,9,35,Integra,3,300.0,unidades,,Macrocapitales,Macro-Infraestructura: Fondo de Inversión en Instrumentos de Deuda
2018-04-30,CA-0001-ab2018.XLS,9,37,Integra,3,70.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-04-30,CA-0001-ab2018.XLS,9,37,Prima,3,123.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-04-30,CA-0001-ab2018.XLS,9,37,Profuturo,3,57.0,unidades,,SIGMA,Fondo de Inversión en Infraestructura -Sigma FI
2018-04-30,CA-0001-ab2018.XLS,9,38,Prima,3,226.0,unidades,,SIGMA,Leasing Operativo
2018-04-30,CA-0001-ab2018.XLS,9,40,Integra,3,11.0,unidades,,SUMMA,Mezzanine Summa
2018-04-30,CA-0001-ab2018.XLS,9,40,Prima,3,20.0,unidades,,SUMMA,Mezzanine Summa
2018-04-30,CA-0001-ab2018.XLS,9,41,Integra,3,457744.0,unidades,,SUMMA,Trasandino
2018-04-30,CA-0001-ab2018.XLS,9,41,Prima,3,872774.0,unidades,,SUMMA,Trasandino
2018-04-30,CA-0001-ab2018.XLS,9,43,Integra,3,13124225.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-04-30,CA-0001-ab2018.XLS,9,43,Profuturo,3,19686337.0,unidades,,W Capital,Fondo de Desarrollo de Vivienda (FODEVI)
2018-04-30,CA-0001-ab2018.XLS,9,44,Prima,3,3382585867.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Dólares
2018-04-30,CA-0001-ab2018.XLS,9,45,Prima,3,21438619.0,unidades,,W Capital,FONDO HMC CAPITAL HIGH YIELD PERU FI - Soles
2018-05-31,CA-0001-my2018.XLS,9,5,Integra,3,1016211.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-05-31,CA-0001-my2018.XLS,9,5,Profuturo,3,131442.0,unidades,,ACCAPITALES,"Fondo de Inversión en Infraestructura, Servicios Públicos y Recursos Naturales"
2018-05-31,CA-0001-my2018.XLS,9,6,Integra,3,9937397.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
2018-05-31,CA-0001-my2018.XLS,9,6,Prima,3,13075526.0,unidades,,ACCAPITALES,Fondo Inmobiliario II
