periodo,afp,fecha_ca,monto_hojas_miles_soles,registros_hojas,identificadores_unicos,registros_isin,registros_fondo_sin_isin,total_fondo_miles_soles,total_exterior_miles_soles,total_exterior_pct_fp1356,ratio_cobertura_exterior,error_cobertura_pct,factor_reescala,estado_cobertura,elegible_modelo_principal,elegible_analisis_ampliado,cobertura_exterior_pct,exterior_sobre_fondo_pct
2024-03,Prima,2024-03-29,1205014.9531967773,30,30,23,7,3707132.6064814,1384458.4154417,37.345802333079995,0.8703872501741609,12.961274982583914,1.1489138883869268,ampliado,False,True,87.03872501741608,37.345802333079995
2024-03,Profuturo,2024-03-29,1369049.9859739258,69,69,49,20,3808371.8091249,1556263.2912641,40.86426875483206,0.8797033211918099,12.029667880819005,1.136746873531424,ampliado,False,True,87.970332119181,40.86426875483314
2024-04,Habitat,2024-04-30,1625195.68949252,112,112,109,3,3630552.6052183,1673355.0413787002,46.090918472675035,0.9712198841875774,2.878011581242257,1.0296329557096096,operativo,True,True,97.12198841875774,46.09091847267376
2024-04,Integra,2024-04-30,1543364.6968362448,59,59,42,17,4057746.6376889,1648284.9064484,40.62069551457222,0.9363458288056344,6.365417119436556,1.0679814756857093,ampliado,False,True,93.63458288056344,40.620695514572226
2024-04,Prima,2024-04-30,1362659.2588636575,28,28,21,7,3607404.3962195,1564302.795829,43.363666060516074,0.8710968634058589,12.89031365941411,1.14797795975312,ampliado,False,True,87.1096863405859,43.36366606051607
2024-04,Profuturo,2024-04-30,1413214.4428723417,70,70,49,21,3738806.7403781,1587954.8092204,42.47223564863291,0.8899588544123329,11.004114558766709,1.1236474529604301,ampliado,False,True,88.9958854412333,42.47223564863404
2024-05,Habitat,2024-05-31,1735038.6321092127,112,112,109,3,3759407.02271,1782798.068958,47.422321078495685,0.9732109666931031,2.678903330689686,1.027526440025562,operativo,True,True,97.32109666931031,47.422321078520916
2024-05,Integra,2024-05-31,1688605.6976038695,59,59,42,17,4072426.987235,1761945.984222,43.265256559402474,0.9583754057871902,4.162459421280984,1.0434324524204794,operativo,True,True,95.83754057871901,43.265256559413096
2024-05,Prima,2024-05-31,1643892.6837069653,30,30,23,7,3667490.047845,1804671.5520549999,49.20726514626538,0.9109096233245579,8.909037667544206,1.0978037495644055,ampliado,False,True,91.09096233245579,49.20726514623854
2024-05,Profuturo,2024-05-31,1493418.271476628,74,74,53,21,3818299.493288,1662821.030401,43.54873244813707,0.8981232761510604,10.187672384893965,1.1134328956326975,ampliado,False,True,89.81232761510604,43.54873244814848
2024-06,Habitat,2024-06-28,1700442.0016739944,109,109,106,3,3734232.626199,1747083.2723059999,46.78560355476088,0.9733033500054963,2.669664999450372,1.027428910004628,operativo,True,True,97.33033500054962,46.78560355476088
2024-06,Integra,2024-06-28,1615064.262559194,59,59,42,17,3894327.6847630003,1705332.016825,43.79015211015096,0.9470673432649981,5.2932656735001915,1.0558911223277085,ampliado,False,True,94.70673432649981,43.790152110139715
2024-06,Prima,2024-06-28,1641426.2891835966,31,31,24,7,3544239.199777,1825967.8828140001,51.519318530444785,0.8989349180961461,10.106508190385387,1.1124275849890217,ampliado,False,True,89.89349180961462,51.51931853044479
2024-06,Profuturo,2024-06-28,1543525.3998265443,73,73,52,21,3716247.183398,1719168.8410729999,46.260885141163236,0.8978323495341913,10.216765046580868,1.1137936837749438,ampliado,False,True,89.78323495341914,46.26088514115078
2024-07,Habitat,2024-07-31,1603495.417090506,107,107,104,3,3564249.291444,1655737.225271,46.45402411234453,0.9684480077012562,3.1551992298743836,1.03257995478109,operativo,True,True,96.84480077012562,46.454024112331496
2024-07,Integra,2024-07-31,1319133.7674672538,51,51,34,17,3574135.382305,1422016.103765,39.7862965909345,0.9276503718731808,7.234962812681922,1.0779923453064817,ampliado,False,True,92.76503718731807,39.786296590923364
2024-07,Prima,2024-07-31,1486485.432352005,35,35,28,7,3320146.4683379997,1649194.47605,49.672341018001966,0.9013402930576746,9.86597069423254,1.10945888883724,ampliado,False,True,90.13402930576746,49.67234101800197
2024-07,Profuturo,2024-07-31,1367915.9744756238,67,67,46,21,3491223.907906,1377117.542671,39.445122369644,0.9933182405203196,0.6681759479680416,1.0067267057093205,estricto,True,True,99.33182405203196,39.445122369621394
2024-08,Habitat,2024-08-30,1517428.0991315902,106,106,103,3,3447880.931679,1543693.207034,44.7722307591935,0.9829855389770907,1.7014461022909266,1.0173089637113224,estricto,True,True,98.29855389770907,44.77223075920647
2024-08,Integra,2024-08-30,1516075.120978473,54,54,37,17,3339341.867269,1617917.856436,48.45020128950317,0.9370532100548854,6.29467899451146,1.0671752567193358,ampliado,False,True,93.70532100548854,48.45020128948867
2024-08,Prima,2024-08-30,1341361.232576456,38,38,33,5,3003055.3468500003,1370968.28416,45.65244811749835,0.9784042767979242,2.159572320207581,1.022072392480492,operativo,True,True,97.84042767979241,45.652448117483154
2024-08,Profuturo,2024-08-30,1614689.101748553,75,75,54,21,3288111.41364,1805202.998057,54.900907267573615,0.8944640040408179,10.553599595918206,1.1179879743426389,ampliado,False,True,89.4464004040818,54.90090726757361
2024-09,Habitat,2024-09-30,1635539.6614681333,99,99,96,3,3486294.847219,1656962.2472100002,47.52788618930928,0.9870711684723426,1.2928831527657447,1.0130981756337458,estricto,True,True,98.70711684723426,47.52788618930928
2024-09,Integra,2024-09-30,1477199.569258187,57,57,40,17,3213248.024718,1640003.057218,51.03879453446298,0.900729765567643,9.927023443235704,1.1102108959059398,ampliado,False,True,90.07297655676429,51.0387945344471
2024-09,Prima,2024-09-30,1410025.527014222,40,40,35,5,2949367.467474,1437890.775343,48.75251358805803,0.9806207475514745,1.9379252448525452,1.0197622296865672,estricto,True,True,98.06207475514745,48.75251358809109
2024-09,Profuturo,2024-09-30,1515768.0353981187,72,72,51,21,3292436.622563,1679497.632067,51.01078090791323,0.9025127552770793,9.74872447229207,1.1080175810844815,ampliado,False,True,90.25127552770793,51.01078090789775
2024-10,Habitat,2024-10-31,1599308.008614126,101,101,98,3,3552754.1919050002,1680008.457446,47.28749490392335,0.9519642603736903,4.803573962630969,1.0504596040269971,operativo,True,True,95.19642603736904,47.28749490392335
2024-10,Integra,2024-10-31,1384583.607463718,60,60,44,16,3201653.383237,1549459.604831,48.39560749903646,0.8935912902451786,10.640870975482141,1.1190798421117394,ampliado,False,True,89.35912902451786,48.39560749903646
2024-10,Prima,2024-10-31,1562006.5940918087,46,46,41,5,2928530.250615,1573091.369866,53.71607035761487,0.9929535079865478,0.7046492013452199,1.0070964974258871,estricto,True,True,99.29535079865478,53.7160703576699
2024-10,Profuturo,2024-10-31,1527652.5627116638,75,75,55,20,3302807.135907,1701709.357961,51.52312223926361,0.8977164963951939,10.22835036048061,1.1139374223549734,ampliado,False,True,89.7716496395194,51.5231222392792
2024-11,Habitat,2024-11-29,1756234.8492238747,100,100,97,3,3577349.793686,1838924.13196,51.40464975514007,0.9550338802460591,4.496611975394094,1.0470832717917353,operativo,True,True,95.50338802460591,51.40464975512569
2024-11,Integra,2024-11-29,1435336.3467006634,59,59,43,16,3155379.786868,1605601.016586,50.884556694844434,0.8939558033867147,10.604419661328535,1.1186235339728667,ampliado,False,True,89.39558033867146,50.88455669482831
2024-11,Prima,2024-11-29,1480524.7132499882,46,46,41,5,2940702.556594,1493639.7003410002,50.79193395441439,0.9912194439609379,0.8780556039062137,1.0088583371649518,estricto,True,True,99.12194439609378,50.79193395441439
2024-11,Profuturo,2024-11-29,1584724.000625956,78,78,58,20,3285385.5363140004,1758437.7594180002,53.523026140530035,0.9012113122220834,9.878868777791661,1.1096176739441241,ampliado,False,True,90.12113122220833,53.52302614051375
2024-12,Habitat,2024-12-31,1812270.8131332507,96,96,93,3,3575761.221982,1835004.9551700002,51.3178828577763,0.9876108552335525,1.238914476644748,1.0125445611505735,estricto,True,True,98.76108552335525,51.31788285776195
2024-12,Integra,2024-12-31,1513024.9195786586,59,59,43,16,3125248.909896,1662601.593446,53.199013626785295,0.9100345660337541,8.99654339662459,1.098859359110222,ampliado,False,True,91.00345660337541,53.19901362676828
2024-12,Prima,2024-12-31,1490229.8400368362,44,44,39,5,2878516.65342,1550838.2036030001,53.876297771646755,0.9609189640638495,3.908103593615053,1.0406704804439197,operativo,True,True,96.09189640638495,53.876297771646755
2024-12,Profuturo,2024-12-31,1634081.330363462,73,73,53,20,3224525.150242,1804785.3441289999,55.97057737304703,0.9054158909696152,9.458410903038484,1.104464821054879,ampliado,False,True,90.54158909696152,55.97057737302967
2025-01,Habitat,2025-01-31,1921585.886316939,99,99,96,3,3633319.563066,1943161.3063,53.48170653780083,0.9888967426877477,1.1103257312252257,1.011227923839727,estricto,True,True,98.88967426877477,53.48170653781554
2025-01,Integra,2025-01-31,1592883.6815152722,63,63,47,16,3116541.964265,1741437.242857,55.87722747919737,0.9146948522256185,8.530514777438148,1.0932607716844789,ampliado,False,True,91.46948522256186,55.877227479197366
2025-01,Prima,2025-01-31,1641892.8039550204,44,44,39,5,2824206.999657,1669680.975823,59.12034691599386,0.9833571968116348,1.6642803188365196,1.0169244738761527,estricto,True,True,98.33571968116348,59.12034691599387
2025-01,Profuturo,2025-01-31,1648378.9446926925,68,68,48,20,3218059.568087,1818700.514973,56.515439708066374,0.9063498531626929,9.36501468373071,1.1033267082358058,ampliado,False,True,90.6349853162693,56.5154397081015
2025-02,Habitat,2025-02-28,1852981.843591508,99,99,96,3,3574928.670436,1874583.116428,52.436937607467705,0.9884767591006298,1.152324089937018,1.0116575739320919,estricto,True,True,98.84767591006297,52.436937607467705
2025-02,Integra,2025-02-28,1542763.450411248,61,61,45,16,3018339.3638750003,1703371.422806,56.43405917814836,0.9057117136964884,9.42882863035116,1.1041040817708894,ampliado,False,True,90.57117136964884,56.43405917812966
2025-02,Prima,2025-02-28,1610027.4663140127,43,43,38,5,2729894.620449,1657322.00588,60.710109227857735,0.9714632766606661,2.853672333933388,1.0293749892815576,operativo,True,True,97.14632766606661,60.71010922785772
2025-02,Profuturo,2025-02-28,1629154.7365888264,68,68,48,20,3152697.3155259998,1791889.0411,56.83669765173886,0.9091828228318899,9.08171771681101,1.0998887956167451,ampliado,False,True,90.91828228318899,56.83669765173887
2025-03,Habitat,2025-03-31,1852584.1958963992,102,102,99,3,3616695.166762,1869824.341936,51.699804814088225,0.9907798044698946,0.9220195530105446,1.009305998657329,estricto,True,True,99.07798044698946,51.699804814073936
2025-03,Integra,2025-03-31,1519681.8274745455,60,60,44,16,3008912.07916,1676486.386908,55.717360388163385,0.9064683371973843,9.353166280261572,1.1031824929393526,ampliado,False,True,90.64683371973842,55.71736038814487
2025-03,Prima,2025-03-31,1450355.1044441145,33,33,28,5,2686750.100902,1480153.032565,55.09083379467196,0.9798683464038527,2.0131653596147325,1.0205452637285723,operativo,True,True,97.98683464038527,55.090833794630946
2025-03,Profuturo,2025-03-31,1647651.3443677416,70,70,50,20,3155386.550023,1848484.44536,58.58186995653867,0.8913525610148452,10.864743898515483,1.121890533260436,ampliado,False,True,89.13525610148452,58.581869956520094
2025-04,Habitat,2025-04-30,1845260.8347476416,100,100,97,3,3646043.546184,1865882.569412,51.17554263346247,0.9889479997281624,1.1052000271837614,1.011175512033874,estricto,True,True,98.89479997281624,51.17554263346248
2025-04,Integra,2025-04-30,1498210.440550237,62,62,46,16,2945653.26074,1641314.20865,55.719871395763526,0.912811473058856,8.718852694114398,1.0955164669972572,ampliado,False,True,91.2811473058856,55.71987139578244
2025-04,Prima,2025-04-30,1331146.5393412018,35,35,30,5,2639014.6967970002,1471919.478267,55.77534221590074,0.9043609782978477,9.563902170215233,1.105753149458262,ampliado,False,True,90.43609782978477,55.775342215921874
2025-04,Profuturo,2025-04-30,1697903.9708639563,69,69,49,20,3095280.911547,1893502.228468,61.17384116591384,0.896700275994764,10.329972400523602,1.1151998351853292,ampliado,False,True,89.6700275994764,61.173841165894075
2025-05,Habitat,2025-05-30,1993510.4952971633,100,100,97,3,3766636.050925,2015403.116649,53.50671233963786,0.9891373486668824,1.086265133311759,1.0109819443657222,estricto,True,True,98.91373486668824,53.506712339623654
2025-05,Integra,2025-05-30,1564865.4575603148,67,67,51,16,2969417.020452,1710266.606273,57.59603971058568,0.9149833434276413,8.501665657235868,1.0929160702028473,ampliado,False,True,91.49833434276414,57.596039710605076
2025-05,Prima,2025-05-30,1491999.8647903113,33,33,28,5,2660299.256934,1514834.433277,56.94225675283049,0.9849260302082709,1.5073969791729147,1.0153046719544427,estricto,True,True,98.49260302082709,56.94225675283049
2025-05,Profuturo,2025-05-30,1819399.2558546064,69,69,49,20,3131134.381282,2010957.4429139998,64.22456522258871,0.9047427941678299,9.525720583217012,1.105286504016632,ampliado,False,True,90.47427941678299,64.22456522260921
2025-06,Habitat,2025-06-30,2171949.688079899,101,101,98,3,3911913.908169,2188761.657937,55.95117145512301,0.9923189581669907,0.7681041833009328,1.007740496913611,estricto,True,True,99.23189581669907,55.95117145513731
2025-06,Integra,2025-06-30,1685607.2390405224,66,66,50,16,3063259.09358,1831050.488047,59.774587526224224,0.9205684114359908,7.943158856400922,1.08628537279495,ampliado,False,True,92.05684114359907,59.774587526224224
2025-06,Prima,2025-06-30,1497735.3242382023,33,33,28,5,2704660.369322,1515010.003958,56.01479657641231,0.9885976464348966,1.140235356510344,1.0115338667922413,estricto,True,True,98.85976464348965,56.0147965763916
2025-06,Profuturo,2025-06-30,1832524.1065650175,75,75,55,20,3193515.509521,2058315.09743,64.45295447271444,0.8903030001835464,10.969699981645364,1.1232131081146963,ampliado,False,True,89.03030001835464,64.45295447269426
2025-07,Habitat,2025-07-31,2267000.9046608247,99,99,96,3,3995045.882795,2286289.583963,57.22811830043118,0.991563326256886,0.8436673743113965,1.0085084568173392,estricto,True,True,99.1563326256886,57.22811830044551
2025-07,Integra,2025-07-31,1700261.2914338505,67,67,51,16,3130387.654002,1851016.2198849998,59.13057501100843,0.9185555875569176,8.144441244308243,1.0886657416778664,ampliado,False,True,91.85555875569176,59.13057501100843
2025-07,Prima,2025-07-31,1473499.5687575932,32,32,27,5,2746737.119683,1498790.0499439999,54.566199262526254,0.9831260681325236,1.6873931867476433,1.0171635484140187,estricto,True,True,98.31260681325236,54.56619926252625
2025-07,Profuturo,2025-07-31,1903299.975725168,49,49,29,20,3214922.393492,2096337.971339,65.20648758375289,0.9079165677228408,9.20834322771592,1.1014227909819017,ampliado,False,True,90.79165677228409,65.2064875837326
2025-08,Habitat,2025-08-29,2280050.5206385283,99,99,96,3,4118930.1747000003,2300155.237714,55.843511304050914,0.9912594086060675,0.8740591393932462,1.0088176629831174,estricto,True,True,99.12594086060676,55.84351130403735
2025-08,Integra,2025-08-29,1706012.0105561616,65,65,49,16,3162735.6045129998,1874858.458217,59.27964561884708,0.9099417628457073,9.005823715429273,1.0989714296359463,ampliado,False,True,90.99417628457073,59.279645618865814
2025-08,Prima,2025-08-29,1506790.0385070501,35,35,30,5,2776813.28219,1540847.998633,55.489795029258104,0.9778966126729144,2.210338732708561,1.0226029899691234,operativo,True,True,97.78966126729144,55.48979502927808
2025-08,Profuturo,2025-08-29,2038702.184356169,46,46,26,20,3258325.8129040003,2240523.682635,68.76303387958106,0.909922175854229,9.007782414577104,1.0989950861030577,ampliado,False,True,90.99221758542289,68.76303387960215
2025-09,Habitat,2025-09-30,2448858.811375401,99,99,96,3,4290242.897443,2468433.777253,57.53599123081751,0.992069884127342,0.7930115872658017,1.007993505295883,estricto,True,True,99.2069884127342,57.53599123080409
2025-09,Integra,2025-09-30,1837685.3920195743,64,64,48,16,3297110.7764500002,2020039.466042,61.26695773983676,0.9097274696421034,9.027253035789663,1.0992303006892943,ampliado,False,True,90.97274696421034,61.2669577397996
2025-09,Prima,2025-09-30,1576152.5116863796,35,35,30,5,2881904.3113039997,1615134.235775,56.04399248926437,0.9758647156222804,2.4135284377719612,1.0247322031336374,operativo,True,True,97.58647156222804,56.04399248926438
2025-09,Profuturo,2025-09-30,2081713.5191571347,50,50,30,20,3405440.32107,2272818.585788,66.74081385964617,0.9159171489419126,8.408285105808744,1.0918018088811,ampliado,False,True,91.59171489419126,66.74081385968536
2025-10,Habitat,2025-10-31,2489449.430099246,96,96,93,3,4313304.893856999,2506617.429405,58.11361568654512,0.9931509295737128,0.684907042628724,1.0068963036959822,estricto,True,True,99.31509295737128,58.11361568654513
2025-10,Integra,2025-10-31,1803405.5091428945,70,70,54,16,3276497.758218,1998390.302928,60.99165787360347,0.9024290732899285,9.75709267100715,1.108120327234542,ampliado,False,True,90.24290732899286,60.99165787358485
2025-10,Prima,2025-10-31,1544693.0840548403,36,36,31,5,2836192.44709,1653296.895364,58.292831893700345,0.9343107631704293,6.568923682957073,1.0703076957035849,ampliado,False,True,93.43107631704292,58.29283189370036
2025-10,Profuturo,2025-10-31,2130906.473445728,55,55,35,20,3381303.752365,2305730.60666,68.19057900513353,0.9241784219243565,7.582157807564349,1.0820421428123859,ampliado,False,True,92.41784219243566,68.19057900513353
2025-11,Habitat,2025-11-28,2537240.542114352,98,98,95,3,4330233.037554,2553862.916342,58.97749368668134,0.993491281728051,0.6508718271948988,1.0065513592234328,estricto,True,True,99.3491281728051,58.97749368668135
2025-11,Integra,2025-11-28,1796732.9023899022,65,65,49,16,3187511.790812,1981262.200606,62.15701558550287,0.906862757408052,9.3137242591948,1.102702687734303,ampliado,False,True,90.6862757408052,62.15701558554188
2025-11,Prima,2025-11-28,1610594.987090428,37,37,32,5,2793467.101196,1652388.507621,59.151887162499364,0.9747072069686906,2.529279303130938,1.0259491187204506,operativo,True,True,97.47072069686907,59.15188716249937
2025-11,Profuturo,2025-11-28,2093123.4212237534,54,54,35,19,3347943.072178,2274450.108533,67.93574620289705,0.9202766916588024,7.972330834119756,1.0866297158928322,ampliado,False,True,92.02766916588024,67.93574620291734
2025-12,Habitat,2025-12-31,2597193.4800830837,98,98,95,3,4554444.979138,2621210.276167,57.552792671196244,0.9908375164318994,0.9162483568100566,1.009247210986818,estricto,True,True,99.08375164318994,57.552792671196244
2025-12,Integra,2025-12-31,1769412.990893977,64,64,48,16,3164069.580821,1937599.5841380002,61.237578208840375,0.9131984778378005,8.68015221621995,1.095052197598622,ampliado,False,True,91.31984778378005,61.23757820885973
2025-12,Prima,2025-12-31,1529184.6307792193,35,35,30,5,2807435.080461,1580709.90084,56.304415081271856,0.9674037152336429,3.259628476635712,1.033694603662427,operativo,True,True,96.74037152336429,56.304415081271856
2025-12,Profuturo,2025-12-31,1919627.103042464,45,45,26,19,3399736.901995,2105542.3334729997,61.932508137263966,0.9117019746053375,8.829802539466247,1.0968496590488195,ampliado,False,True,91.17019746053376,61.93250813724575
2026-01,Habitat,2026-01-30,2664235.411806221,101,101,98,3,4986234.0428679995,2681283.758825,53.77372453386298,0.993641722192712,0.6358277807288037,1.0063989641993463,estricto,True,True,99.3641722192712,53.773724533852196
2026-01,Integra,2026-01-30,1835709.1068413816,66,66,50,16,3397643.435275,2025833.528575,59.62466536491133,0.9061500271113814,9.384997288861863,1.1035700160908153,ampliado,False,True,90.61500271113813,59.62466536489377
2026-01,Prima,2026-01-30,1586931.806525365,33,33,28,5,3012452.073184,1652465.049972,54.854484314681,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,96.03421304143495,54.85448431468101
2026-01,Profuturo,2026-01-30,1738040.7342167904,38,38,19,19,3558592.8033910003,2215572.905613,62.25980402987236,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,78.44656024694945,62.25980402988984
