id_relacion_padre,periodo,archivo,iteracion,fila_padre,nombre_padre,estado_padre,numero_hijos_activos,filas_hijas,nombres_hijos,error_relativo_vector,monto_vector_padre,monto_vector_hijos
H10J_0000320,2018-07,CA-0001-jl2018.XLS,1,454,Altamar,entidad_sin_isin_pendiente,2,455 | 456,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.5358584790495354e-16,47373.880558879006,47373.880558879
H10J_0000321,2018-07,CA-0001-jl2018.XLS,1,142,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,144,USP3703CAA82,0.0,4080.5537684927,4080.5537684927
H10J_0000322,2018-07,CA-0001-jl2018.XLS,1,107,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,109,USP9379RAB35,0.0,12831.466113698,12831.466113698
H10J_0000323,2018-07,CA-0001-jl2018.XLS,1,48,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,71 | 90,MX0MGO0000P2 | MXBIGO000MQ5,0.0,10703.1204224003,10703.1204224003
H10J_0000324,2018-07,CA-0001-jl2018.XLS,1,41,ADS,entidad_sin_isin_pendiente,3,43 | 45 | 47,US02319V1035 | US29274F1049 | US1912411089,0.0,20769.9524997136,20769.9524997136
H10J_0000325,2018-07,CA-0001-jl2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,5,32 | 34 | 36 | 38 | 40,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056 | BRCRFBACNOR2,1.540086805289308e-16,23621.9075093518,23621.907509351797
H10J_0000326,2018-07,CA-0001-jl2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,5.3034729576146146e-17,70739.790224192,70739.790224192
H10J_0000327,2018-08,CA-0001-ag2018.XLS,1,505,PAI Europe,entidad_sin_isin_pendiente,2,506 | 507,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.3024945224751624e-16,55861.71372419091,55861.7137241909
H10J_0000328,2018-08,CA-0001-ag2018.XLS,1,463,Altamar,entidad_sin_isin_pendiente,2,464 | 465,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.5398235285058639e-16,47251.8926973632,47251.892697363204
H10J_0000329,2018-08,CA-0001-ag2018.XLS,1,144,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,146,USP3703CAA82,0.0,3922.2912674059,3922.2912674059
H10J_0000330,2018-08,CA-0001-ag2018.XLS,1,109,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,111 | 112,USP9379RAB35 | USP9379RAZ03,0.0,33018.111924928,33018.111924928
H10J_0000331,2018-08,CA-0001-ag2018.XLS,1,48,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,71 | 91,MX0MGO0000P2 | MXBIGO000MQ5,1.7283156202107264e-16,10524.6367172454,10524.636717245401
H10J_0000332,2018-08,CA-0001-ag2018.XLS,1,41,ADS,entidad_sin_isin_pendiente,3,43 | 45 | 47,US02319V1035 | US29274F1049 | US1912411089,1.9650496717564998e-16,18513.4190722,18513.419072200002
H10J_0000333,2018-08,CA-0001-ag2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,5,32 | 34 | 36 | 38 | 40,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056 | BRCRFBACNOR2,1.66719034964503e-16,21821.0164656141,21821.016465614102
H10J_0000334,2018-09,CA-0001-se2018.XLS,1,501,PAI Europe,entidad_sin_isin_pendiente,2,502 | 503,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.2965582578503306e-16,56117.4754017365,56117.475401736505
H10J_0000335,2018-09,CA-0001-se2018.XLS,1,459,Altamar,entidad_sin_isin_pendiente,2,460 | 461,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,47468.2344910138,47468.2344910138
H10J_0000336,2018-09,CA-0001-se2018.XLS,1,143,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,145,USP3703CAA82,0.0,4067.390332077,4067.390332077
H10J_0000337,2018-09,CA-0001-se2018.XLS,1,108,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,110 | 111,USP9379RAB35 | USP9379RAZ03,0.0,34270.9799330753,34270.9799330753
H10J_0000338,2018-09,CA-0001-se2018.XLS,1,48,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,72 | 91,MX0MGO0000P2 | MXBIGO000MQ5,0.0,10832.2855649462,10832.2855649462
H10J_0000339,2018-09,CA-0001-se2018.XLS,1,41,ADS,entidad_sin_isin_pendiente,3,43 | 45 | 47,US02319V1035 | US29274F1049 | US1912411089,0.0,18923.175634444,18923.175634444
H10J_0000340,2018-09,CA-0001-se2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,5,32 | 34 | 36 | 38 | 40,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056 | BRCRFBACNOR2,1.6729572915300486e-16,21745.7960553464,21745.796055346396
H10J_0000341,2018-09,CA-0001-se2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.9495423646171552e-16,153950.6178641086,153950.61786410862
H10J_0000342,2018-10,CA-0001-oc2018.XLS,1,576,DEP ON CMS,entidad_sin_isin_pendiente,2,577 | 583,A NZ Bank Group | NovaScotia,0.0,47695.559382317995,47695.559382317995
H10J_0000343,2018-10,CA-0001-oc2018.XLS,1,503,PAI Europe,entidad_sin_isin_pendiente,2,504 | 505,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,55827.5183181015,55827.5183181015
H10J_0000344,2018-10,CA-0001-oc2018.XLS,1,461,Altamar,entidad_sin_isin_pendiente,2,462 | 463,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,50945.752265084295,50945.752265084295
H10J_0000345,2018-10,CA-0001-oc2018.XLS,1,143,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,145,USP3703CAA82,0.0,3850.4198332638,3850.4198332638
H10J_0000346,2018-10,CA-0001-oc2018.XLS,1,109,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,111 | 112,USP9379RAB35 | USP9379RAZ03,0.0,32396.2637483574,32396.2637483574
H10J_0000347,2018-10,CA-0001-oc2018.XLS,1,48,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,71 | 91,MX0MGO0000P2 | MXBIGO000MQ5,1.8294611979818424e-16,9942.760226631,9942.760226631002
H10J_0000348,2018-10,CA-0001-oc2018.XLS,1,41,ADS,entidad_sin_isin_pendiente,3,43 | 45 | 47,US02319V1035 | US29274F1049 | US1912411089,1.9197407357979258e-16,18950.365219914,18950.365219913998
H10J_0000349,2018-10,CA-0001-oc2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,5,32 | 34 | 36 | 38 | 40,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056 | BRCRFBACNOR2,0.0,17394.8542496775,17394.8542496775
H10J_0000350,2018-10,CA-0001-oc2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,2.0016404575881254e-17,181749.86388291192,181749.86388291192
H10J_0000351,2018-11,CA-0001-no2018.XLS,1,573,DEP ON CMS,entidad_sin_isin_pendiente,2,574 | 576,DBS Bank | CITIBANK N.A.,0.0,36292.169621213994,36292.169621213994
H10J_0000352,2018-11,CA-0001-no2018.XLS,1,500,PAI Europe,entidad_sin_isin_pendiente,2,501 | 502,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,80874.5989928381,80874.5989928381
H10J_0000353,2018-11,CA-0001-no2018.XLS,1,458,Altamar,entidad_sin_isin_pendiente,2,459 | 460,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,51089.4915674476,51089.4915674476
H10J_0000354,2018-11,CA-0001-no2018.XLS,1,141,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,143,USP3703CAA82,0.0,3872.150456303,3872.150456303
H10J_0000355,2018-11,CA-0001-no2018.XLS,1,107,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,109 | 110,USP9379RAB35 | USP9379RAZ03,0.0,30929.792775382302,30929.792775382302
H10J_0000356,2018-11,CA-0001-no2018.XLS,1,46,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,69 | 89 | 95,MX0MGO0000P2 | MXBIGO000MQ5 | US105756BL31,0.0,12911.3178183956,12911.3178183956
H10J_0000357,2018-11,CA-0001-no2018.XLS,1,39,ADS,entidad_sin_isin_pendiente,3,41 | 43 | 45,US02319V1035 | US29274F1049 | US1912411089,0.0,20224.074279106,20224.074279106
H10J_0000358,2018-11,CA-0001-no2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,32 | 34 | 36 | 38,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056,0.0,14006.0768208237,14006.0768208237
H10J_0000359,2018-11,CA-0001-no2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.5508097058874242e-16,58646.441166841,58646.441166841
H10J_0000360,2018-12,CA-0001-di2018.XLS,1,573,DEP ON CMS,entidad_sin_isin_pendiente,2,574 | 576,CITIBANK N.A. | JP Morgan Bank,0.0,30227.70993968,30227.70993968
H10J_0000361,2018-12,CA-0001-di2018.XLS,1,498,PAI Europe,entidad_sin_isin_pendiente,2,499 | 500,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,81477.2514040616,81477.2514040616
H10J_0000362,2018-12,CA-0001-di2018.XLS,1,456,Altamar,entidad_sin_isin_pendiente,2,457 | 458,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,51470.194602328105,51470.194602328105
H10J_0000363,2018-12,CA-0001-di2018.XLS,1,136,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,138,USP3703CAA82,0.0,3855.0731384262,3855.0731384262
H10J_0000364,2018-12,CA-0001-di2018.XLS,1,107,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,109 | 110,USP9379RAB35 | USP9379RAZ03,0.0,30945.502365274497,30945.502365274497
H10J_0000365,2018-12,CA-0001-di2018.XLS,1,46,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,2,70 | 89,MX0MGO0000P2 | MXBIGO000MQ5,0.0,10281.1556287526,10281.1556287526
H10J_0000366,2018-12,CA-0001-di2018.XLS,1,39,ADS,entidad_sin_isin_pendiente,3,41 | 43 | 45,US02319V1035 | US29274F1049 | US1912411089,0.0,20076.5710539984,20076.5710539984
H10J_0000367,2018-12,CA-0001-di2018.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,32 | 34 | 36 | 38,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056,1.302914181147369e-16,13960.9302735812,13960.930273581202
H10J_0000368,2018-12,CA-0001-di2018.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,8.001758423802506e-18,28415.463626953897,28415.463626953897
H10J_0000369,2019-01,CA-0001-en2019.XLS,1,573,DEP ON CMS,entidad_sin_isin_pendiente,2,574 | 578,CITIBANK N.A. | NovaScotia,0.0,223047.69819481502,223047.69819481502
H10J_0000370,2019-01,CA-0001-en2019.XLS,1,497,PAI Europe,entidad_sin_isin_pendiente,2,498 | 499,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,80471.1064729855,80471.1064729855
H10J_0000371,2019-01,CA-0001-en2019.XLS,1,455,Altamar,entidad_sin_isin_pendiente,2,456 | 457,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.3915387201653905e-16,52287.137316011205,52287.1373160112
H10J_0000372,2019-01,CA-0001-en2019.XLS,1,135,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,137,USP3703CAA82,0.0,3702.3289770852,3702.3289770852
H10J_0000373,2019-01,CA-0001-en2019.XLS,1,106,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,108 | 109,USP9379RAB35 | USP9379RAZ03,0.0,31880.0429197196,31880.0429197196
H10J_0000374,2019-01,CA-0001-en2019.XLS,1,46,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,3,70 | 72 | 84,MX0MGO0000P2 | MX0MGO0000J5 | MX0MGO0000H9,1.5628475621223077e-16,93111.54575181802,93111.545751818
H10J_0000375,2019-01,CA-0001-en2019.XLS,1,39,ADS,entidad_sin_isin_pendiente,3,41 | 43 | 45,US02319V1035 | US29274F1049 | US1912411089,1.3168094946910021e-16,13813.610935215,13813.610935214998
H10J_0000376,2019-01,CA-0001-en2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,4,32 | 34 | 36 | 38,CL0000000100 | MXP370841019 | BRCIELACNOR3 | MXP4948K1056,1.155405976748452e-16,15743.2923158738,15743.292315873801
H10J_0000377,2019-01,CA-0001-en2019.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,6.249261020034749e-11,135676.9138230794,135676.9138146006
H10J_0000378,2019-02,CA-0001-fe2019.XLS,1,505,PAI Europe,entidad_sin_isin_pendiente,2,506 | 507,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,79309.76674511809,79309.76674511809
H10J_0000379,2019-02,CA-0001-fe2019.XLS,1,463,Altamar,entidad_sin_isin_pendiente,2,464 | 465,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.4119151411904003e-16,51532.5418781825,51532.54187818251
H10J_0000380,2019-02,CA-0001-fe2019.XLS,1,135,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,137,USP3703CAA82,0.0,3726.4070793025,3726.4070793025
H10J_0000381,2019-02,CA-0001-fe2019.XLS,1,106,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,108 | 109,USP9379RAB35 | USP9379RAZ03,0.0,32124.1894802404,32124.1894802404
H10J_0000382,2019-02,CA-0001-fe2019.XLS,1,44,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,4,51 | 69 | 71 | 83,CL0002172501 | MX0MGO0000P2 | MX0MGO0000J5 | MX0MGO0000H9,0.0,95780.50697034001,95780.50697034001
H10J_0000383,2019-02,CA-0001-fe2019.XLS,1,37,ADS,entidad_sin_isin_pendiente,3,39 | 41 | 43,US02319V1035 | US29274F1049 | US1912411089,1.4408520395457297e-16,12624.401073959998,12624.40107396
H10J_0000384,2019-02,CA-0001-fe2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,3,32 | 34 | 36,CL0000000100 | MXP370841019 | MXP4948K1056,0.0,10460.3246205956,10460.3246205956
H10J_0000385,2019-03,CA-0001-ma2019.XLS,1,505,PAI Europe,entidad_sin_isin_pendiente,2,506 | 507,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,78040.9032655865,78040.9032655865
H10J_0000386,2019-03,CA-0001-ma2019.XLS,1,463,Altamar,entidad_sin_isin_pendiente,2,464 | 465,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,51109.5712052133,51109.5712052133
H10J_0000387,2019-03,CA-0001-ma2019.XLS,1,137,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,139,USP3703CAA82,0.0,3644.4317293481,3644.4317293481
H10J_0000388,2019-03,CA-0001-ma2019.XLS,1,110,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,112 | 113,USP9379RAB35 | USP9379RAZ03,0.0,31907.4047538026,31907.4047538026
H10J_0000389,2019-03,CA-0001-ma2019.XLS,1,44,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,8,51 | 65 | 69 | 71 | 81 | 82 | 85 | 91,CL0002172501 | COL17CT02302 | MX0MGO0000P2 | MX0MGO0000J5 | MX0MGO0000D8 | MX0MGO0000H9 | MX0MGO0000Q0 | MXBIGO000OA5,7.248931244087135e-17,75279.62435964271,75279.6243596427
H10J_0000390,2019-03,CA-0001-ma2019.XLS,1,37,ADS,entidad_sin_isin_pendiente,3,39 | 41 | 43,US02319V1035 | US29274F1049 | US1912411089,1.411407014363078e-16,12887.77358363,12887.773583630002
H10J_0000391,2019-03,CA-0001-ma2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,3,32 | 34 | 36,CL0000000100 | MXP370841019 | MXP4948K1056,1.7312088472596642e-16,10507.0477569771,10507.047756977101
H10J_0000392,2019-03,CA-0001-ma2019.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,2.170488469287696e-10,38935.4801795745,38935.4801711236
H10J_0000393,2019-04,CA-0001-ab2019.XLS,1,510,PAI Europe,entidad_sin_isin_pendiente,2,511 | 512,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.8711487349544307e-16,77769.9546622158,77769.95466221581
H10J_0000394,2019-04,CA-0001-ab2019.XLS,1,468,Altamar,entidad_sin_isin_pendiente,2,469 | 470,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,51999.364669827904,51999.364669827904
H10J_0000395,2019-04,CA-0001-ab2019.XLS,1,137,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,139,USP3703CAA82,0.0,3605.9579703675,3605.9579703675
H10J_0000396,2019-04,CA-0001-ab2019.XLS,1,111,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,113 | 114,USP9379RAB35 | USP9379RAZ03,0.0,31554.1092439541,31554.1092439541
H10J_0000397,2019-04,CA-0001-ab2019.XLS,1,42,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,9,44 | 56 | 67 | 68 | 71 | 72 | 74 | 75 | 76,CL0002172501 | COL17CT02302 | MX0MGO0000D8 | MX0MGO0000Q0 | MX0MGO0000J5 | MX0MGO0000P2 | MXBIGO000OA5 | MX0MGO0000H9 | MXBIGO000NO8,0.0,122196.8901672027,122196.8901672027
H10J_0000398,2019-04,CA-0001-ab2019.XLS,1,35,ADS,entidad_sin_isin_pendiente,3,37 | 39 | 41,US02319V1035 | US29274F1049 | US1912411089,1.3898088321792703e-16,13088.054712486,13088.054712486002
H10J_0000399,2019-04,CA-0001-ab2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,32 | 34,CL0000000100 | MXP4948K1056,0.0,6112.5552404293,6112.5552404293
H10J_0000400,2019-04,CA-0001-ab2019.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,6.777167923344051e-11,124310.04291935771,124310.042910933
H10J_0000401,2019-05,CA-0001-my2019.XLS,1,509,PAI Europe,entidad_sin_isin_pendiente,2,510 | 511,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.5993978966720986e-16,90983.7086734035,90983.70867340351
H10J_0000402,2019-05,CA-0001-my2019.XLS,1,467,Altamar,entidad_sin_isin_pendiente,2,468 | 469,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.3736624405710701e-16,52967.5806754868,52967.580675486795
H10J_0000403,2019-05,CA-0001-my2019.XLS,1,133,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,135,USP3703CAA82,0.0,3556.9589056,3556.9589056
H10J_0000404,2019-05,CA-0001-my2019.XLS,1,107,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,109 | 110,USP9379RAB35 | USP9379RAZ03,0.0,31100.658907355,31100.658907355
H10J_0000405,2019-05,CA-0001-my2019.XLS,1,42,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,5,54 | 69 | 72 | 73 | 74,COL17CT02302 | MX0MGO0000J5 | MXBIGO000OA5 | MX0MGO0000H9 | MXBIGO000NO8,0.0,107632.28992467161,107632.28992467161
H10J_0000406,2019-05,CA-0001-my2019.XLS,1,35,ADS,entidad_sin_isin_pendiente,3,37 | 39 | 41,US02319V1035 | US29274F1049 | US1912411089,1.4342354929323612e-16,12682.64111793,12682.641117930001
H10J_0000407,2019-05,CA-0001-my2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,32 | 34,CL0000000100 | MXP4948K1056,1.5251108145780461e-16,5963.4663467032,5963.4663467032005
H10J_0000408,2019-05,CA-0001-my2019.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,7.750315640041807e-11,111310.2951801529,111310.295171526
H10J_0000409,2019-06,CA-0001-jn2019.XLS,1,508,PAI Europe,entidad_sin_isin_pendiente,2,509 | 510,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,90220.6652944301,90220.6652944301
H10J_0000410,2019-06,CA-0001-jn2019.XLS,1,466,Altamar,entidad_sin_isin_pendiente,2,467 | 468,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,52523.3631081447,52523.3631081447
H10J_0000411,2019-06,CA-0001-jn2019.XLS,1,133,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,135,USP3703CAA82,0.0,3668.5593851558,3668.5593851558
H10J_0000412,2019-06,CA-0001-jn2019.XLS,1,108,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,2,110 | 111,USP9379RAB35 | USP9379RAZ03,0.0,32298.728323009105,32298.728323009105
H10J_0000413,2019-06,CA-0001-jn2019.XLS,1,42,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,7,53 | 68 | 71 | 72 | 73 | 94 | 95,COL17CT02302 | MX0MGO0000J5 | MXBIGO000OA5 | MX0MGO0000H9 | MXBIGO000NO8 | BRSTNCNTF1Q6 | BRSTNCLTN7J0,1.7770568836446747e-16,184247.3899691564,184247.38996915641
H10J_0000414,2019-06,CA-0001-jn2019.XLS,1,35,ADS,entidad_sin_isin_pendiente,3,37 | 39 | 41,US02319V1035 | US29274F1049 | US1912411089,0.0,12921.2586503494,12921.2586503494
H10J_0000415,2019-06,CA-0001-jn2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,32 | 34,CL0000000100 | MXP4948K1056,0.0,5965.9034845572005,5965.9034845572005
H10J_0000416,2019-06,CA-0001-jn2019.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,9,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | USD,1.2683174893609782e-09,37767.5987779551,37767.5987300538
H10J_0000417,2019-07,CA-0001-jl2019.XLS,1,503,PAI Europe,entidad_sin_isin_pendiente,2,504 | 505,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,1.6512097946725006e-16,88128.8088001747,88128.80880017471
H10J_0000418,2019-07,CA-0001-jl2019.XLS,1,461,Altamar,entidad_sin_isin_pendiente,2,462 | 463,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",0.0,58293.9021995411,58293.9021995411
H10J_0000419,2019-07,CA-0001-jl2019.XLS,1,128,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,130,USP3703CAA82,0.0,3627.3992418565,3627.3992418565
H10J_0000420,2019-07,CA-0001-jl2019.XLS,1,102,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,104,USP9379RAZ03,0.0,20691.562821606694,20691.562821606694
H10J_0000421,2019-07,CA-0001-jl2019.XLS,1,40,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,6,51 | 66 | 69 | 70 | 89 | 90,COL17CT02302 | MX0MGO0000J5 | MX0MGO0000H9 | MXBIGO000NO8 | BRSTNCNTF1Q6 | BRSTNCLTN7J0,0.0,157804.7237960649,157804.7237960649
H10J_0000422,2019-07,CA-0001-jl2019.XLS,1,35,ADS,entidad_sin_isin_pendiente,2,37 | 39,US29274F1049 | US1912411089,1.213536658111044e-16,7494.579547259999,7494.57954726
H10J_0000423,2019-07,CA-0001-jl2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,32 | 34,CL0000000100 | MXP4948K1056,3.04687606841184e-16,5970.014410510599,5970.014410510601
H10J_0000424,2019-07,CA-0001-jl2019.XLS,1,7,BROWN BROTHERS,entidad_sin_isin_pendiente,10,9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 19,BRL | CAD | CLP | COP | EUR | GBP | JPY | MXN | PEN | USD,9.697043826939339e-11,87005.87295119569,87005.87294275871
H10J_0000425,2019-08,CA-0001-ag2019.XLS,1,507,PAI Europe,entidad_sin_isin_pendiente,2,508 | 509,PAI Europe VI -1 FPCI | PAI Europe VI -1 SCSP,0.0,93316.1330319617,93316.1330319617
H10J_0000426,2019-08,CA-0001-ag2019.XLS,1,465,Altamar,entidad_sin_isin_pendiente,2,466 | 467,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado) | Altamar Global Private Equity Program VIII, FCR",1.2242610716253922e-16,59431.421800608994,59431.421800609
H10J_0000427,2019-08,CA-0001-ag2019.XLS,1,128,BON EMP PRI EXT,entidad_sin_isin_pendiente,1,130,USP3703CAA82,0.0,3585.0931120529,3585.0931120529
H10J_0000428,2019-08,CA-0001-ag2019.XLS,1,102,TIT.EMP.PUB.EXT,entidad_sin_isin_pendiente,1,104,USP9379RAZ03,0.0,20653.6147825807,20653.6147825807
H10J_0000429,2019-08,CA-0001-ag2019.XLS,1,40,TIT ESTAD EXTRA,entidad_sin_isin_pendiente,7,51 | 66 | 68 | 69 | 87 | 89 | 90,COL17CT02302 | MX0MGO0000J5 | MX0MGO0000H9 | MXBIGO000NO8 | US912796VU03 | BRSTNCNTF1Q6 | BRSTNCLTN7J0,1.3128177450917835e-16,221689.8009304327,221689.80093043274
H10J_0000430,2019-08,CA-0001-ag2019.XLS,1,35,ADS,entidad_sin_isin_pendiente,2,37 | 39,US29274F1049 | US1912411089,0.0,7526.54815857,7526.54815857
H10J_0000431,2019-08,CA-0001-ag2019.XLS,1,28,ACC EXTRANJERO,entidad_sin_isin_pendiente,2,32 | 34,CL0000000100 | MXP4948K1056,0.0,5453.8995908385,5453.8995908385
