model,fecha,prev_sbs_date,prev_vc,vc_sbs,target_ret,base_ret,base_vc,ret_EPU,ret_SPBLSCUP,D_PE,z_PE,shock_active,correction_ret,corrected_ret,corrected_vc
retornos,2026-04-07,2026-04-06,65.90005049999999,65.8954016,-7.054471073575375e-05,0.0021988231033564193,66.5719113995769,-0.0030495241493406,-0.007082188049426619,0.0040326639000860184,0.5687680637287749,False,0.0,0.0021988231033564193,66.04495305355175
retornos,2026-04-08,2026-04-07,65.8954016,68.1833191,0.034720442465594026,0.039706304867360556,68.51186450528675,0.0471063051020232,0.046387510287552614,0.000718794814470583,0.08243682963214831,False,0.0,0.039706304867360556,68.51186450528675
retornos,2026-04-09,2026-04-08,68.1833191,68.1696927,-0.0001998494672871276,0.0006275626049401712,68.22610840134787,0.0042065973667801,0.003122244202397706,0.0010843531643823937,0.17158795972530133,False,0.0,0.0006275626049401712,68.22610840134787
retornos,2026-04-10,2026-04-09,68.1696927,68.6648503,0.007263603228770288,0.0030898955117829663,68.38032992751336,-0.0027927098713744,-0.006605208135335383,0.003812498263960983,0.6493015702970536,False,0.0,0.0030898955117829663,68.38032992751336
retornos,2026-04-13,2026-04-10,68.6648503,69.1042024,0.006398500806168661,0.0089592335311399,69.28003472921846,0.0219370472550648,0.014541975603922452,0.007395071651142348,1.2508458946818022,False,0.0,0.0089592335311399,69.28003472921846
retornos,2026-04-14,2026-04-13,69.1042024,69.83278390000001,0.01054323000188484,0.008130281075742353,69.666038989027,-0.0055949472815644,-0.014027063982271604,0.008432116700707204,1.3403170921476166,False,0.0,0.008130281075742353,69.666038989027
retornos,2026-04-15,2026-04-14,69.83278390000001,68.8050343,-0.014717293835395995,-0.01296319811173962,68.92752768761001,-0.0484555490728914,-0.0601821963991106,0.011726647326219197,1.7737623929709463,True,0.003042785897805088,-0.009920412213934532,69.1400138976654
retornos,2026-04-16,2026-04-15,68.8050343,69.4941034,0.010014806431104306,0.009718144065664331,69.47369153577039,0.0214794101641355,0.03322647941790069,-0.011747069253765188,-2.1144496086166447,True,-0.0036272149393932933,0.006090929126271038,69.22412088745195
retornos,2026-04-17,2026-04-16,69.4941034,70.09192780000001,0.00860251979306792,0.007387378920328016,70.00748267454426,0.0061429017565632,-0.009184477494336707,0.015327379250899907,2.166113404025941,True,0.0037158411661762335,0.011103220086504249,70.26571172476449
retornos,2026-04-20,2026-04-17,70.09192780000001,69.7637761,-0.004681733122483878,-0.005864670849910704,69.6808617142173,-0.0041094103750809,-0.005517035711622986,0.0014076253365420859,-0.04853658941872986,False,0.0,-0.005864670849910704,69.6808617142173
