fecha,fase,SPY,EEM,MCHI,QQQ,SPBLSCUP,source,vc_sbs,vc_niveles,ret_vc_estimado,vc_retornos,error_niveles_pct,error_retornos_pct
2026-02-03,RETROSPECTIVO,689.530029296875,59.599998474121094,61.06999969482422,616.52001953125,443.86,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,69.0049085,63.0477928525694,0.018011912340015344,68.58149593893457,-8.632886814755503,-0.6135977429278627
2026-02-04,RETROSPECTIVO,686.1900024414062,58.79999923706055,60.310001373291016,605.75,429.86,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,67.75380750000001,61.75868872323466,-0.01833652732492072,67.7395981097361,-8.848386530550844,-0.020972091146187477
2026-02-05,RETROSPECTIVO,677.6199951171875,58.529998779296875,60.099998474121094,597.030029296875,420.62,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,66.4806454,61.129382080530064,-0.007359393718532073,67.25518055467788,-8.049355248091405,1.1650536032218994
2026-02-06,RETROSPECTIVO,690.6199951171875,60.06999969482422,61.66999816894531,609.6500244140625,432.58,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,68.1494962,62.42549946805438,0.01743333707237317,67.63962490004711,-8.3991768848111,-0.7481659122711037
2026-02-09,RETROSPECTIVO,693.9500122070312,60.5099983215332,61.970001220703125,614.3200073242188,445.68,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,69.5301336,63.42800625118768,0.013114939583054465,69.04327272527861,-8.776234177712439,-0.7002156468190468
2026-02-10,RETROSPECTIVO,692.1199951171875,60.599998474121094,61.9900016784668,611.469970703125,439.72,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,68.9387323,63.14169742356935,-0.002858933174808053,69.33135159440212,-8.408966459092627,0.569519167677135
2026-02-11,RETROSPECTIVO,691.9600219726562,61.560001373291016,61.93000030517578,613.1099853515625,446.43,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,69.7711417,64.33004265891017,0.016450370789898236,70.07280000812052,-7.798495063310429,0.43235398012775317
2026-02-12,RETROSPECTIVO,681.27001953125,60.86000061035156,60.58000183105469,600.6400146484375,430.52,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,68.28001669999999,63.34193424712689,-0.011289447833170414,68.98346403551712,-7.232104928400085,1.0302389623128683
2026-02-13,RETROSPECTIVO,681.75,61.119998931884766,60.349998474121094,601.9199829101562,427.42,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,68.8662011,63.45496195071999,0.0032982439841591346,68.50522085431905,-7.857612388728096,-0.5241762140426043
2026-02-17,RETROSPECTIVO,682.8499755859375,60.869998931884766,60.61000061035156,601.2999877929688,420.04,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,67.9997361,62.713917795786045,-0.009037361693147467,68.24383233222626,-7.773292379312569,0.35896644049806525
2026-02-18,RETROSPECTIVO,686.2899780273438,61.189998626708984,60.95000076293945,605.7899780273438,427.63,RECONSTRUIDO DESDE RETORNOS · ANCLA 2026-02-19=431.09,68.88723490000001,63.28737546319121,0.008155529010658438,68.55430992048068,-8.129023388640611,-0.48328979963069285
2026-02-19,RETROSPECTIVO,684.47998046875,61.040000915527344,60.720001220703125,603.469970703125,431.09,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.1669852,63.44553556108532,0.0019315290156736871,69.02029259301888,-8.271937286800634,-0.21208472012615998
2026-02-20,RETROSPECTIVO,689.4299926757812,62.34000015258789,61.0099983215332,608.8099975585938,436.09,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.9947923,64.6343149028252,0.016365068618605427,70.29890765894007,-7.658394604843776,0.43448283643248153
2026-02-23,RETROSPECTIVO,682.3900146484375,61.650001525878906,60.7599983215332,601.4099731445312,438.81,GOOGLE FINANCE · ARCHIVO HISTÓRICO,70.5307253,64.36437057505017,-0.004027659115774149,69.71287713673618,-8.742792164296409,-1.1595629561232057
2026-02-24,RETROSPECTIVO,687.3499755859375,62.619998931884766,60.43000030517578,607.8699951171875,444.3,GOOGLE FINANCE · ARCHIVO HISTÓRICO,71.4637068,65.54760270471606,0.01701158021555288,71.73056439110208,-8.2784735919743,0.3734169455398062
2026-02-25,RETROSPECTIVO,693.1500244140625,63.310001373291016,60.66999816894531,616.6799926757812,450.89,GOOGLE FINANCE · ARCHIVO HISTÓRICO,72.0136832,66.4078127300936,0.013062920675259722,72.39723153308842,-7.784451816382598,0.5326047995950933
2026-02-26,RETROSPECTIVO,689.2999877929688,62.709999084472656,59.22999954223633,609.239990234375,453.09,GOOGLE FINANCE · ARCHIVO HISTÓRICO,71.9823344,66.49967392409272,9.831120853052598e-05,72.02076295222612,-7.616675010066476,0.053386087776163826
2026-02-27,RETROSPECTIVO,685.989990234375,62.58000183105469,59.060001373291016,607.2899780273438,459.76,GOOGLE FINANCE · ARCHIVO HISTÓRICO,72.1394286,66.87825786156532,0.005068286797229544,72.34716151507328,-7.293058512574202,0.2879603000810027
2026-03-02,RETROSPECTIVO,686.3800048828125,61.5,58.5099983215332,608.0900268554688,459.97,GOOGLE FINANCE · ARCHIVO HISTÓRICO,72.0701188,66.23239936135803,-0.006964506337304244,71.6370130923458,-8.100055245977988,-0.6009504561191426
2026-03-03,RETROSPECTIVO,680.3300170898438,58.41999816894531,56.900001525878906,601.5800170898438,432.36,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.2514343,62.79468851283508,-0.03926142436990024,69.24054328140409,-9.323627521119693,-0.015726776933933095
2026-03-04,RETROSPECTIVO,685.1300048828125,59.04999923706055,57.130001068115234,610.75,436.7,GOOGLE FINANCE · ARCHIVO HISTÓRICO,69.74213900000001,63.510994264218084,0.012696605228626888,70.13069242282329,-8.934547785782598,0.5571286289674626
2026-03-05,RETROSPECTIVO,681.3099975585938,57.630001068115234,56.18000030517578,608.9099731445312,417.78,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.8341914,61.68301079699254,-0.01958875326790224,68.37597744675327,-9.0679648066203,0.7986916856699944
2026-03-06,RETROSPECTIVO,672.3800048828125,57.31999969482422,56.720001220703125,599.75,410.85,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.3626335,60.90709788479258,-0.010438665106722493,67.12609299319007,-9.58325896686837,-0.3511449813047074
2026-03-09,RETROSPECTIVO,678.27001953125,58.45000076293945,57.66999816894531,607.760009765625,413.97,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.96706710000001,61.661349572373666,0.012139610728499227,68.18038964833656,-9.277607224611783,0.31386163540452205
2026-03-10,RETROSPECTIVO,677.1799926757812,58.68000030517578,58.70000076293945,607.77001953125,427.24,GOOGLE FINANCE · ARCHIVO HISTÓRICO,68.4964052,62.28674801352206,0.007205801582462316,68.4568242996645,-9.065668728667731,-0.05778536876486218
2026-03-11,RETROSPECTIVO,676.3300170898438,58.83000183105469,58.310001373291016,607.6900024414062,422.03,GOOGLE FINANCE · ARCHIVO HISTÓRICO,67.9244297,62.252103554252784,0.0016551056571250354,68.60977398773925,-8.350936726005697,1.0089805549581943
