afp,modelo_codigo,familia,parametros,umbral,brier,auc,prevalencia_caida_pct,n,n_alertas,tp,fp,fn,tn,precision_alerta_pct,cobertura_caidas_pct,falsas_alarmas_pct,cobertura_alertas_pct,puntaje_control_riesgo
Profuturo,logistica_c10,regresion_logistica,"{""C"": 10.0}",0.6,0.252000197292353,0.5170598911070781,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,logistica_c10,regresion_logistica,"{""C"": 10.0}",0.65,0.252000197292353,0.5170598911070781,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,logistica_c10,regresion_logistica,"{""C"": 10.0}",0.7,0.252000197292353,0.5170598911070781,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,logistica_c10,regresion_logistica,"{""C"": 10.0}",0.75,0.252000197292353,0.5170598911070781,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 160}",0.55,0.25081690692955194,0.5448275862068966,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 160}",0.6,0.25081690692955194,0.5448275862068966,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 160}",0.65,0.25081690692955194,0.5448275862068966,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 160}",0.7,0.25081690692955194,0.5448275862068966,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 160}",0.75,0.25081690692955194,0.5448275862068966,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 160}",0.55,0.25056424624138224,0.541855716878403,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 160}",0.6,0.25056424624138224,0.541855716878403,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 160}",0.65,0.25056424624138224,0.541855716878403,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 160}",0.7,0.25056424624138224,0.541855716878403,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d2_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 160}",0.75,0.25056424624138224,0.541855716878403,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 160}",0.55,0.2501586632526822,0.5412205081669692,48.821548821548824,594,10,7,3,283,301,70.0,2.413793103448276,0.9868421052631579,1.6835016835016834,0.2572890199637023
Profuturo,gradient_d3_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 160}",0.6,0.2501586632526822,0.5412205081669692,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 160}",0.65,0.2501586632526822,0.5412205081669692,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 160}",0.7,0.2501586632526822,0.5412205081669692,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.03,gradient_boosting,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 160}",0.75,0.2501586632526822,0.5412205081669692,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 160}",0.55,0.2506070279752515,0.5306147912885663,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 160}",0.6,0.2506070279752515,0.5306147912885663,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 160}",0.65,0.2506070279752515,0.5306147912885663,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 160}",0.7,0.2506070279752515,0.5306147912885663,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
Profuturo,gradient_d3_lr0.05,gradient_boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 160}",0.75,0.2506070279752515,0.5306147912885663,48.821548821548824,594,0,0,0,290,304,,0.0,0.0,0.0,0.0
